t,|i=0,DISR,IO:1,IO:2,IOPL:1,IOPL:2,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,OS:2,DMFS,FR,IL,BO:1,BO:2,DI:1,DI:2,HC,SC,ITHC,REV,TC,|i=1,DISR,IO:3,IO:4,IOPL:3,IOPL:4,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:3,OS:4,DMFS,FR,IL,BO:3,BO:4,DI:3,DI:4,HC,SC,ITHC,REV,TC,|i=2,DISR,IO:5,IO:6,IOPL:5,IOPL:6,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:5,OS:6,DMFS,FR,IL,BO:5,BO:6,DI:5,DI:6,HC,SC,ITHC,REV,TC,|i=3,DISR,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,|i=4,DISR,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,|i=5,DISR,IO:EXT,IOPL:EXT,OQ:2,OO:2,IS:2,ISPL:2,RM:2,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,|i=6,DISR,IO:EXT,IOPL:EXT,OQ:2,OO:2,IS:2,ISPL:2,RM:2,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC
740,|,False,16.089065796506276,17.042724151725814,[0],[0],33.131789948232104,33.13178994823212,38.83842391703988,"[0.0, 33.131789948232104]",0.0,16.089065796506276,22.749358120533607,16.089065796506276,0.4958964866368802,-33.131789948232125,0.0,33.13178994823214,0.0,0.0,0.0,662.6357989646425,12.94614130567996,0.0,675.5819402703224,|,False,7.433317334454167,8.655748462052106,[0],[0],16.089065796506276,16.089065796506272,22.327938411914918,"[0.0, 16.089065796506276]",0.0,7.433317334454167,14.894621077460751,7.433317334454167,0.4848110206521783,-16.089065796506276,0.0,16.08906579650629,0.0,0.0,0.0,321.7813159301255,14.885292274609945,0.0,336.66660820473544,|,False,11.241462745468203,5.801261406257609,[0],[0],17.042724151725814,55.881148068765725,9.518494261258976,"[0.0, 22.749358120533607]",0.0,9.518494261258976,0.0,9.518494261258976,0.4732458558933361,-55.88114806876573,1.7229684842092272,54.15817958455671,0.0,0.0,0.0,1117.6229613753146,6.345662840839317,0.0,1123.968624216154,|,False,7.433317334454165,[0],7.433317334454167,7.4333173344541414,11.821411216410613,"[0.0, 7.433317334454167]",0.0,11.821411216410613,2.3092638912203256e-14,2.816031689673752e-15,-7.433317334454142,7.433317334454142,0,0.0,148.66634668908284,0.0,0.0,148.66634668908284,|,False,8.65574846205211,[0],8.655748462052106,30.98368687396715,4.194417061086533,"[0.0, 14.894621077460751]",0.0,4.194417061086533,0.0,0.0,-30.98368687396715,30.98368687396715,0,0.0,619.673737479343,0.0,0.0,619.673737479343,|,False,11.241462745468203,[0],11.241462745468203,11.241462745468196,7.822828520405013,"[0.0, 9.518494261258976]",0.0,7.822828520405013,7.105427357601002e-15,8.396597775572328e-16,-11.241462745468196,11.241462745468196,0,0.0,224.82925490936393,0.0,0.0,224.82925490936393,|,False,5.801261406257616,[0],5.801261406257609,54.15817958455655,9.37745850822978,"[0.0, 0.0]",0.0,9.37745850822978,0.0,0.0,-54.15817958455655,54.15817958455655,0,0.0,1083.163591691131,0.0,0.0,1083.163591691131
741,|,False,19.555238276888243,9.967788244289018,[0],[0],29.523026521177268,29.52302652117728,33.131789948232104,"[0.0, 29.523026521177268]",0.0,19.555238276888243,13.57655167134386,19.555238276888243,0.49610166818759033,-29.523026521177282,0.0,29.523026521177297,0.0,0.0,0.0,590.4605304235456,11.043929982744034,0.0,601.5044604062897,|,False,12.60932400726863,6.945914269619609,[0],[0],19.555238276888243,19.55523827688824,16.089065796506276,"[0.0, 19.555238276888243]",0.0,12.60932400726863,3.4797417892376465,12.60932400726863,0.485073176433521,-19.55523827688824,0.0,19.555238276888254,0.0,0.0,0.0,391.1047655377648,10.726043864337516,0.0,401.8308094021023,|,False,7.313544278509037,2.6542439657799735,[0],[0],9.967788244289018,43.09957819252113,22.749358120533607,"[0.0, 13.57655167134386]",0.0,9.036512762718264,13.712845357815343,7.3135442785090365,0.4734618718102776,-43.099578192521136,8.881784197001252e-16,43.09957819252134,0.0,0.0,0.0,861.9915638504227,15.166238747022405,0.0,877.1578025974451,|,False,12.609324007268627,[0],12.60932400726863,12.609324007268604,7.433317334454167,"[0.0, 12.60932400726863]",0.0,7.433317334454167,2.4868995751603507e-14,2.8142261683030492e-15,-12.609324007268603,12.609324007268603,0,0.0,252.18648014537206,0.0,0.0,252.18648014537206,|,False,6.945914269619609,[0],6.945914269619609,23.034980066126007,14.894621077460751,"[0.0, 3.4797417892376465]",0.0,14.894621077460751,0.0,0.0,-23.03498006612601,23.03498006612601,0,0.0,460.6996013225202,0.0,0.0,460.6996013225202,|,False,7.313544278509037,[0],7.313544278509037,9.036512762718257,9.518494261258976,"[0.0, 9.036512762718264]",0.0,9.518494261258976,0.0,8.386428714053838e-16,-9.036512762718257,9.036512762718257,0,0.0,180.73025525436515,0.0,0.0,180.73025525436515,|,False,2.6542439657799735,[0],2.6542439657799735,56.812423550336526,0.0,"[0.0, 13.712845357815343]",0.0,0.0,0.0,0.0,-56.812423550336526,56.812423550336526,0,0.0,1136.2484710067306,0.0,0.0,1136.2484710067306
742,|,False,13.892942534330416,19.296234732519366,[0],[0],33.18917726684978,33.189177266849796,29.523026521177268,"[0.0, 33.18917726684978]",0.0,13.892942534330416,15.630083986846852,13.892942534330416,0.49599443229816387,-33.189177266849796,0.0,33.18917726684981,0.0,0.0,0.0,663.783545336996,9.841008840392423,0.0,673.6245541773884,|,False,6.281316594492776,7.611625939837641,[0],[0],13.892942534330416,13.892942534330412,19.555238276888243,"[0.0, 13.892942534330416]",0.0,6.281316594492776,13.273921682395468,6.281316594492776,0.4850348639449187,-13.892942534330412,0.0,13.892942534330427,0.0,0.0,0.0,277.85885068660826,13.036825517925495,0.0,290.89567620453374,|,False,10.709043782229612,8.587190950289745,[0],[0],19.296234732519366,48.81926125369664,13.57655167134386,"[0.0, 15.630083986846852]",0.0,10.709043782229614,2.867507889114247,10.709043782229614,0.47359253743532287,-48.81926125369663,0.0,48.819261253696844,0.0,0.0,0.0,976.3852250739326,9.051034447562573,0.0,985.4362595214951,|,False,6.281316594492778,[0],6.281316594492776,6.2813165944927505,12.60932400726863,"[0.0, 6.281316594492776]",0.0,12.60932400726863,2.6645352591003757e-14,2.8157465021897937e-15,-6.281316594492751,6.281316594492751,0,0.0,125.62633188985502,0.0,0.0,125.62633188985502,|,False,7.611625939837637,[0],7.611625939837641,27.166864216726,3.4797417892376465,"[0.0, 13.273921682395468]",0.0,3.4797417892376465,0.0,0.0,-27.166864216726,27.166864216726,0,0.0,543.3372843345201,0.0,0.0,543.3372843345201,|,False,10.709043782229612,[0],10.709043782229612,10.709043782229603,9.036512762718264,"[0.0, 10.709043782229614]",0.0,9.036512762718264,7.105427357601002e-15,8.383328235902963e-16,-10.709043782229605,10.709043782229605,0,0.0,214.1808756445921,0.0,0.0,214.1808756445921,|,False,8.587190950289745,[0],8.587190950289745,51.68676914281093,13.712845357815343,"[0.0, 2.867507889114247]",0.0,13.712845357815343,0.0,0.0,-51.686769142810924,51.686769142810924,0,0.0,1033.7353828562184,0.0,0.0,1033.7353828562184
743,|,False,18.59641387460094,18.605001795481485,[0],[0],37.201415670082426,37.20141567008244,33.18917726684978,"[0.0, 37.201415670082426]",0.0,18.59641387460094,14.592763392248841,18.59641387460094,0.49600045618335775,-37.20141567008244,0.0,37.201415670082454,0.0,0.0,0.0,744.0283134016488,11.063059088949927,0.0,755.0913724905987,|,False,5.508851242736502,13.08756263186444,[0],[0],18.59641387460094,18.59641387460094,13.892942534330416,"[0.0, 18.59641387460094]",0.0,5.508851242736502,8.384091291593915,5.508851242736502,0.4847414715762284,-18.596413874600938,0.0,18.59641387460095,0.0,0.0,0.0,371.92827749201876,9.26196168955361,0.0,381.1902391815724,|,False,5.920537451134168,12.684464344347322,[0],[0],18.605001795481485,51.79417906233127,15.630083986846852,"[0.0, 14.592763392248841]",0.0,5.920537451134168,9.709546535712684,5.920537451134168,0.4733527897407713,-51.79417906233127,0.0,51.79417906233148,0.0,0.0,0.0,1035.8835812466255,10.420055991231234,0.0,1046.3036372378567,|,False,5.508851242736501,[0],5.508851242736502,5.508851242736475,6.281316594492776,"[0.0, 5.508851242736502]",0.0,6.281316594492776,2.4868995751603507e-14,2.8173313276095615e-15,-5.508851242736476,5.508851242736476,0,0.0,110.17702485472952,0.0,0.0,110.17702485472952,|,False,13.08756263186444,[0],13.08756263186444,26.980505166194973,13.273921682395468,"[0.0, 8.384091291593915]",0.0,13.273921682395468,0.0,0.0,-26.980505166194973,26.980505166194973,0,0.0,539.6101033238995,0.0,0.0,539.6101033238995,|,False,5.920537451134166,[0],5.920537451134168,5.920537451134159,10.709043782229614,"[0.0, 5.920537451134168]",0.0,10.709043782229614,8.881784197001252e-15,8.389799132397542e-16,-5.920537451134157,5.920537451134157,0,0.0,118.41074902268315,0.0,0.0,118.41074902268315,|,False,12.68446434434733,[0],12.684464344347322,61.503725598044,2.867507889114247,"[0.0, 9.709546535712684]",0.0,2.867507889114247,0.0,0.0,-61.503725598044014,61.503725598044014,0,0.0,1230.0745119608803,0.0,0.0,1230.0745119608803
744,|,False,22.624904878548055,14.588457565169461,[0],[0],37.213362443717514,37.21336244371753,37.201415670082426,"[0.0, 37.213362443717514]",0.0,22.624904878548055,14.576510791534371,22.624904878548055,0.4961736407609337,-37.21336244371753,0.0,37.21336244371754,0.0,0.0,0.0,744.2672488743506,12.400471890027475,0.0,756.667720764378,|,False,11.027449852577636,11.597455025970422,[0],[0],22.624904878548055,22.62490487854805,18.59641387460094,"[0.0, 22.624904878548055]",0.0,11.027449852577636,7.568964022023305,11.027449852577636,0.48474649422132265,-22.624904878548055,0.0,22.62490487854807,0.0,0.0,0.0,452.4980975709611,12.39760924973396,0.0,464.89570682069507,|,False,7.6865747487440546,6.901882816425407,[0],[0],14.588457565169461,51.78987323525189,14.592763392248841,"[0.0, 14.576510791534371]",0.0,0,6.906188643504787,0.0,0.47278074801957765,-51.78987323525189,0.0,51.7898732352521,7.6865747487440546,0.0,5.12438316582937,1035.7974647050378,4.604125762336524,0.0,1045.5259736332036,|,False,11.027449852577636,[0],11.027449852577636,11.027449852577611,5.508851242736502,"[0.0, 11.027449852577636]",0.0,5.508851242736502,2.5757174171303632e-14,2.816433540889397e-15,-11.027449852577611,11.027449852577611,0,0.0,220.54899705155222,0.0,0.0,220.54899705155222,|,False,11.597455025970422,[0],11.597455025970422,30.193868900571477,8.384091291593915,"[0.0, 7.568964022023305]",0.0,8.384091291593915,0.0,0.0,-30.19386890057148,30.19386890057148,0,0.0,603.8773780114296,0.0,0.0,603.8773780114296,|,True,7.686574748744056,[0],7.6865747487440546,7.686574748744045,5.920537451134168,"[0.0, 0]",0.0,5.920537451134168,1.0658141036401503e-14,8.396741539206366e-16,-7.686574748744046,7.686574748744046,0,0.0,153.73149497488092,0.0,0.0,153.73149497488092,|,False,6.901882816425393,[0],6.901882816425407,58.69606187875673,9.709546535712684,"[0.0, 6.906188643504787]",0.0,9.709546535712684,0.0,0.0,-58.69606187875672,58.69606187875672,0,0.0,1173.9212375751345,0.0,0.0,1173.9212375751345
745,|,False,18.532951372241616,22.384455899309472,[0],[0],40.917407271551085,40.9174072715511,37.213362443717514,"[0.0, 40.917407271551085]",0.0,18.532951372241616,18.6804110714759,18.532951372241616,0.49610023748945803,-40.9174072715511,0.0,40.91740727155111,0.0,0.0,0.0,818.348145431022,12.404454147905838,0.0,830.7525995789279,|,False,10.520987524328701,8.011963847912913,[0],[0],18.532951372241616,18.53295137224161,22.624904878548055,"[0.0, 18.532951372241616]",0.0,10.520987524328701,12.103917354219353,10.520987524328701,0.4848745064157717,-18.532951372241612,0.0,18.532951372241627,0.0,0.0,0.0,370.65902744483225,15.083269919032036,0.0,385.7422973638643,|,False,9.750474792462445,12.633981106847028,[0],[0],22.384455899309472,59.59781834302699,14.576510791534371,"[0.0, 18.6804110714759]",0.0,0,4.826035999071927,0.0,0.4719056934305549,-59.59781834302699,0.0,59.5978183430272,17.4370495412065,0.0,11.624699694137664,1191.9563668605397,3.2173573327146174,0.0,1206.798423887392,|,False,10.520987524328701,[0],10.520987524328701,10.520987524328678,11.027449852577636,"[0.0, 10.520987524328701]",0.0,11.027449852577636,2.4868995751603507e-14,2.815629846035729e-15,-10.520987524328676,10.520987524328676,0,0.0,210.41975048657352,0.0,0.0,210.41975048657352,|,False,8.01196384791291,[0],8.011963847912913,30.636868726461085,7.568964022023305,"[0.0, 12.103917354219353]",0.0,7.568964022023305,0.0,0.0,-30.636868726461085,30.636868726461085,0,0.0,612.7373745292217,0.0,0.0,612.7373745292217,|,True,9.750474792462443,[0],9.750474792462445,17.43704954120649,0.0,"[0.0, 0]",0.0,0.0,0.0,8.383259888200091e-16,-17.437049541206488,17.437049541206488,0,0.0,348.74099082412977,0.0,0.0,348.74099082412977,|,False,12.633981106847035,[0],12.633981106847028,64.42385434209896,6.906188643504787,"[0.0, 4.826035999071927]",0.0,6.906188643504787,0.0,0.0,-64.42385434209898,64.42385434209898,0,0.0,1288.4770868419796,0.0,0.0,1288.4770868419796
746,|,False,4.263042945350058,16.830289019309674,[0],[0],21.093331964659733,21.093331964659747,40.917407271551085,"[0.0, 21.093331964659733]",0.0,4.263042945350058,36.654364326201026,4.263042945350058,0.49584316899427106,-21.093331964659747,0.0,21.09333196465976,0.0,0.0,0.0,421.8666392931949,13.639135757183695,0.0,435.5057750503786,|,False,3.7038714222446343,0.5591715231054204,[0],[0],4.263042945350058,4.263042945350051,18.532951372241616,"[0.0, 4.263042945350058]",0.0,3.7038714222446343,14.82907994999698,3.7038714222446343,0.4850107667108415,-4.263042945350051,0.0,4.263042945350066,0.0,0.0,0.0,85.26085890700102,12.355300914827744,0.0,97.61615982182877,|,False,9.098492447147686,7.731796572161989,[0],[0],16.830289019309674,57.74769629086076,18.6804110714759,"[0.0, 36.654364326201026]",0.0,26.535541988354183,9.581918624328214,26.535541988354183,0.4734409457951236,-57.74769629086076,1.7763568394002505e-15,57.74769629086098,0.0,0.0,0.0,1154.9539258172151,24.078307075121593,0.0,1179.0322328923367,|,False,3.703871422244636,[0],3.7038714222446343,3.703871422244612,10.520987524328701,"[0.0, 3.7038714222446343]",0.0,10.520987524328701,2.4868995751603507e-14,2.818065103166064e-15,-3.703871422244611,3.703871422244611,0,0.0,74.07742844489222,0.0,0.0,74.07742844489222,|,False,0.5591715231054204,[0],0.5591715231054204,19.092122895347153,12.103917354219353,"[0.0, 14.82907994999698]",0.0,12.103917354219353,0.0,0.0,-19.092122895347153,19.092122895347153,0,0.0,381.8424579069431,0.0,0.0,381.8424579069431,|,False,9.09849244714769,[0],9.098492447147686,26.535541988354176,0.0,"[0.0, 26.535541988354183]",0.0,0.0,0.0,8.370718699057628e-16,-26.535541988354176,26.535541988354176,0,0.0,530.7108397670835,0.0,0.0,530.7108397670835,|,False,7.731796572161975,[0],7.731796572161989,67.32961491518901,4.826035999071927,"[0.0, 9.581918624328214]",0.0,4.826035999071927,0.0,0.0,-67.32961491518903,67.32961491518903,0,0.0,1346.5922983037806,0.0,0.0,1346.5922983037806
747,|,False,19.01899670554962,14.130940235922159,[0],[0],33.14993694147178,33.14993694147179,21.093331964659733,"[0.0, 33.14993694147178]",0.0,19.01899670554962,2.0743352591101143,19.01899670554962,0.49595004798958064,-33.14993694147179,0.0,33.14993694147181,0.0,0.0,0.0,662.9987388294359,7.031110654886577,0.0,670.0298494843224,|,False,7.829152453903641,11.189844251645976,[0],[0],19.01899670554962,19.01899670554961,4.263042945350058,"[0.0, 19.01899670554962]",0.0,4.263042945350058,0.0,4.263042945350058,0.48459840283729755,-19.01899670554961,3.5661095085535823,15.452887196996041,0.0,0.0,0.0,380.3799341109922,2.842028630233372,0.0,383.2219627412256,|,False,8.243558315519138,5.887381920403021,[0],[0],14.130940235922159,35.224272200581886,36.654364326201026,"[0.0, 2.0743352591101143]",0.0,0,28.41080601068189,0.0,0.4728891793262118,-35.22427220058189,0.0,35.224272200582114,8.24355831551914,0.0,5.495705543679426,704.4854440116378,18.94053734045459,0.0,728.9216868957718,|,False,7.8291524539036415,[0],7.829152453903641,7.829152453903618,3.7038714222446343,"[0.0, 4.263042945350058]",0.0,3.7038714222446343,2.3092638912203256e-14,2.8182385058088235e-15,-7.829152453903618,7.829152453903618,0,0.0,156.58304907807238,0.0,0.0,156.58304907807238,|,False,11.189844251645976,[0],11.189844251645976,15.452887196996148,14.82907994999698,"[0.0, 0.0]",0.0,14.82907994999698,0.0,0.0,-15.452887196996148,15.452887196996148,0,0.0,309.05774393992294,0.0,0.0,309.05774393992294,|,True,8.243558315519138,[0],8.243558315519138,8.243558315519131,26.535541988354183,"[0.0, 0]",0.0,26.535541988354183,7.105427357601002e-15,8.371055266692345e-16,-8.243558315519131,8.243558315519131,0,0.0,164.87116631038262,0.0,0.0,164.87116631038262,|,False,5.887381920403007,[0],5.887381920403021,63.63507821126382,9.581918624328214,"[0.0, 28.41080601068189]",0.0,9.581918624328214,0.0,0.0,-63.635078211263824,63.635078211263824,0,0.0,1272.7015642252766,0.0,0.0,1272.7015642252766
748,|,False,16.138949247232706,14.400075715968834,[0],[0],30.53902496320154,30.539024963201555,33.14993694147178,"[0.0, 30.53902496320154]",0.0,16.138949247232706,17.010987694239073,16.138949247232706,0.49599110785775125,-30.539024963201555,0.0,30.53902496320157,0.0,0.0,0.0,610.780499264031,11.049978980490593,0.0,621.8304782445216,|,False,9.489270638272657,6.649678608960049,[0],[0],16.138949247232706,16.138949247232695,19.01899670554962,"[0.0, 16.138949247232706]",0.0,13.05538014682624,5.963616558723379,9.489270638272657,0.4847368826789133,-16.1389492472327,0.0,16.138949247232713,0.0,0.0,0.0,322.778984944654,12.679331137033078,0.0,335.4583160816871,|,False,6.162012010669715,8.238063705299112,[0],[0],14.400075715968834,47.550012657440604,2.0743352591101143,"[0.0, 17.010987694239073]",0.0,10.317893574629254,0.0,10.317893574629254,0.4731781767225085,-47.550012657440604,4.0876767515596,43.462335905881226,0.0,0.0,0.0,951.0002531488121,6.878595716419502,0.0,957.8788488652316,|,False,9.489270638272657,[0],9.489270638272657,13.055380146826217,4.263042945350058,"[0.0, 13.05538014682624]",0.0,4.263042945350058,0.0,2.813741601212688e-15,-13.055380146826217,13.055380146826217,0,0.0,261.10760293652436,0.0,0.0,261.10760293652436,|,False,6.649678608960049,[0],6.649678608960049,22.102565805956196,0.0,"[0.0, 5.963616558723379]",0.0,0.0,0.0,0.0,-22.102565805956196,22.102565805956196,0,0.0,442.05131611912395,0.0,0.0,442.05131611912395,|,False,6.162012010669715,[0],6.162012010669715,14.405570326188846,0.0,"[0.0, 10.317893574629254]",0.0,0.0,0.0,8.362594072614306e-16,-14.405570326188846,14.405570326188846,0,0.0,288.1114065237769,0.0,0.0,288.1114065237769,|,False,8.238063705299105,[0],8.238063705299112,43.46233590588104,28.41080601068189,"[0.0, 0.0]",0.0,28.41080601068189,0.0,0.0,-43.46233590588104,43.46233590588104,0,0.0,869.2467181176208,0.0,0.0,869.2467181176208
749,|,False,10.046145241181613,17.021188293370862,[0],[0],27.067333534552475,27.06733353455249,30.53902496320154,"[0.0, 27.067333534552475]",0.0,10.046145241181613,20.49287972201993,10.046145241181613,0.4958515608673054,-27.06733353455249,0.0,27.067333534552503,0.0,0.0,0.0,541.3466706910498,10.179674987733847,0.0,551.5263456787836,|,False,7.2401550643908505,2.8059901767907593,[0],[0],10.046145241181613,10.046145241181602,16.138949247232706,"[0.0, 10.046145241181613]",0.0,7.2401550643908505,8.898794182841854,7.2401550643908505,0.48493347171943907,-10.046145241181602,0.0,10.046145241181618,0.0,0.0,0.0,200.92290482363205,10.759299498155137,0.0,211.6822043217872,|,False,6.775930608776852,10.24525768459401,[0],[0],17.021188293370862,47.56021325657238,17.010987694239073,"[0.0, 20.49287972201993]",0.0,10.863607360336452,6.147380333902621,6.775930608776852,0.47307303683593493,-47.56021325657239,0.0,47.56021325657261,0.0,0.0,0.0,951.2042651314478,11.340658462826049,0.0,962.5449235942738,|,False,7.2401550643908505,[0],7.2401550643908505,7.240155064390828,13.05538014682624,"[0.0, 7.2401550643908505]",0.0,13.05538014682624,2.3092638912203256e-14,2.8141985394303266e-15,-7.2401550643908275,7.2401550643908275,0,0.0,144.80310128781656,0.0,0.0,144.80310128781656,|,False,2.8059901767907593,[0],2.8059901767907593,18.944939424023573,5.963616558723379,"[0.0, 8.898794182841854]",0.0,5.963616558723379,0.0,0.0,-18.944939424023573,18.944939424023573,0,0.0,378.89878848047147,0.0,0.0,378.89878848047147,|,False,6.775930608776852,[0],6.775930608776852,10.863607360336443,10.317893574629254,"[0.0, 10.863607360336452]",0.0,10.317893574629254,0.0,8.353309617182881e-16,-10.863607360336443,10.863607360336443,0,0.0,217.27214720672887,0.0,0.0,217.27214720672887,|,False,10.24525768459401,[0],10.24525768459401,53.70759359047505,0.0,"[0.0, 6.147380333902621]",0.0,0.0,0.0,0.0,-53.70759359047505,53.70759359047505,0,0.0,1074.151871809501,0.0,0.0,1074.151871809501
750,|,False,16.7761296764445,11.181960113831817,[0],[0],27.95808979027632,27.958089790276333,27.067333534552475,"[0.0, 27.95808979027632]",0.0,16.7761296764445,10.291203858107973,16.7761296764445,0.4959717264660406,-27.958089790276333,0.0,27.958089790276347,0.0,0.0,0.0,559.1617958055267,9.022444511517492,0.0,568.1842403170442,|,False,10.789894064516723,5.986235611927779,[0],[0],16.7761296764445,16.77612967644449,10.046145241181613,"[0.0, 16.7761296764445]",0.0,10.046145241181613,0.0,10.046145241181613,0.48509172565714226,-16.77612967644449,0.7437488233351104,16.032380853109398,0.0,0.0,0.0,335.52259352888984,6.697430160787741,0.0,342.2200236896776,|,False,3.636293529376066,7.545666584455744,[0],[0],11.181960113831817,38.249293648384274,20.49287972201993,"[0.0, 10.291203858107973]",0.0,0,16.856586192643864,0.0,0.4726382851532314,-38.24929364838427,0.0,38.24929364838449,3.636293529376066,0.0,2.4241956862507106,764.9858729676853,11.237724128429242,0.0,778.6477927823653,|,False,10.789894064516723,[0],10.789894064516723,10.789894064516698,7.2401550643908505,"[0.0, 10.046145241181613]",0.0,7.2401550643908505,2.3092638912203256e-14,2.8129793867316423e-15,-10.7898940645167,10.7898940645167,0,0.0,215.797881290334,0.0,0.0,215.797881290334,|,False,5.986235611927779,[0],5.986235611927779,16.032380853109498,8.898794182841854,"[0.0, 0.0]",0.0,8.898794182841854,0.0,0.0,-16.032380853109498,16.032380853109498,0,0.0,320.64761706218997,0.0,0.0,320.64761706218997,|,True,3.636293529376066,[0],3.636293529376066,3.636293529376058,10.863607360336452,"[0.0, 0]",0.0,10.863607360336452,8.881784197001252e-15,8.362879761369076e-16,-3.636293529376057,3.636293529376057,0,0.0,72.72587058752114,0.0,0.0,72.72587058752114,|,False,7.545666584455744,[0],7.545666584455744,55.10587984102817,6.147380333902621,"[0.0, 16.856586192643864]",0.0,6.147380333902621,0.0,0.0,-55.10587984102817,55.10587984102817,0,0.0,1102.1175968205634,0.0,0.0,1102.1175968205634
