t,|i=1,DISR,IO:EXT,IOPL:EXT,OQ:2,OQ:3,OO:2,OO:3,IS:2,IS:3,ISPL:2,ISPL:3,RM:2,RM:3,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,|i=2,DISR,IO:1,IOPL:1,OQ:5,OO:5,IS:5,ISPL:5,RM:5,OS:1,DMFS,FR,IL,BO:1,DI:1,HC,SC,ITHC,REV,TC,|i=3,DISR,IO:1,IOPL:1,OQ:4,OO:4,IS:4,ISPL:4,RM:4,OS:1,DMFS,FR,IL,BO:1,DI:1,HC,SC,ITHC,REV,TC,|i=4,DISR,IO:3,IOPL:3,OQ:6,OQ:7,OO:6,OO:7,IS:6,IS:7,ISPL:6,ISPL:7,RM:6,RM:7,OS:3,DMFS,FR,IL,BO:3,DI:3,HC,SC,ITHC,REV,TC,|i=5,DISR,IO:2,IOPL:2,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:2,DMFS,FR,IL,BO:2,DI:2,HC,SC,ITHC,REV,TC,|i=6,DISR,IO:4,IOPL:4,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:4,DMFS,FR,IL,BO:4,DI:4,HC,SC,ITHC,REV,TC,|i=7,DISR,IO:4,IOPL:4,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:4,DMFS,FR,IL,BO:4,DI:4,HC,SC,ITHC,REV,TC
732,|,False,7,[0],7.0,7.0,7.0,7.0,4.0,4.0,"[0.0, 7.0]","[0.0, 7.0]",0.0,0.0,7.0,7.0,0.9113244846088675,1.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,7.0,[0],7.0,7.0,4.0,"[0.0, 7.0]",0.0,7.0,7.0,0.9949166902005083,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,7.0,[0],7.0,16.0,5.0,"[0.0, 5.0, 4.0, 1.0]",0.0,7.0,7.0,0.9782547303021746,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,7.0,[0],11.0,11.0,32.0,32.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,1.0,1.0,0.9580163426317273,-6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,7.0,[0],7.0,21.0,3.0,"[0.0, 5.0, 5.0, 4.0, 7.0]",0.0,7.0,7.0,0.9997182304874612,17.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,11.0,[0],17.0,17.0,13.0,"[0.0, 17.0]",0.0,0,0.0,0.9741500421466704,25.0,0.0,32.0,0.0,0,0.0,0,0.0,|,False,11.0,[0],15.0,28.0,5.0,"[0.0, 13.0, 15.0]",0.0,0,0.0,0.983141331834785,23.0,0.0,32.0,0.0,0,0.0,0,0.0
733,|,False,0,[0],0.0,0.0,0.0,0.0,7.0,7.0,"[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.9113244846088675,8.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,7.0,"[0.0, 0.0]",0.0,0.0,0.0,0.9949166902005083,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,11.0,5.0,"[0.0, 4.0, 1.0, 0.0]",0.0,0.0,0.0,0.9782547303021746,21.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,0.0,[0],0.0,0.0,32.0,32.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9580163426317273,-6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],0.0,16.0,5.0,"[0.0, 5.0, 4.0, 7.0, 0.0]",0.0,0.0,0.0,0.9997182304874612,22.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,17.0,"[0.0, 0.0]",0.0,0,0.0,0.9741500421466704,42.0,0.0,32.0,0.0,0,0.0,0,0.0,|,False,0.0,[0],7.0,22.0,13.0,"[0.0, 15.0, 7.0]",0.0,0,0.0,0.983141331834785,36.0,0.0,32.0,0.0,0,0.0,0,0.0
734,|,False,1,[0],1.0,1.0,1.0,1.0,0.0,0.0,"[0.0, 1.0]","[0.0, 1.0]",0.0,0.0,1.0,1.0,0.9113495200451722,7.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],1.0,1.0,0.0,"[0.0, 1.0]",0.0,1.0,1.0,0.9949181253529079,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],0.0,7.0,4.0,"[0.0, 1.0, 0.0, 0.0]",0.0,1.0,1.0,0.9782608695652174,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,0.0,[0],0.0,0.0,32.0,32.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9580163426317273,-6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,1.0,[0],1.0,12.0,5.0,"[0.0, 4.0, 7.0, 0.0, 1.0]",0.0,1.0,1.0,0.9997183098591549,26.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],1.0,1.0,0.0,"[0.0, 1.0]",0.0,0,0.0,0.9741500421466704,42.0,0.0,32.0,0.0,0,0.0,0,0.0,|,False,0.0,[0],0.0,7.0,15.0,"[0.0, 7.0, 0.0]",0.0,0,0.0,0.983141331834785,51.0,0.0,32.0,0.0,0,0.0,0,0.0
735,|,False,1,[0],1.0,1.0,1.0,1.0,1.0,1.0,"[0.0, 1.0]","[0.0, 1.0]",0.0,0.0,1.0,1.0,0.9113745413491392,7.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],1.0,1.0,1.0,"[0.0, 1.0]",0.0,1.0,1.0,0.9949195596951735,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],0.0,6.0,1.0,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0,1.0,0.978267005362687,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,0.0,[0],0.0,0.0,32.0,32.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9580163426317273,-6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,1.0,[0],1.0,9.0,4.0,"[0.0, 7.0, 0.0, 1.0, 1.0]",0.0,1.0,1.0,0.9997183891861448,29.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],8.0,8.0,1.0,"[0.0, 8.0]",0.0,0,0.0,0.9741500421466704,43.0,0.0,32.0,0.0,0,0.0,0,0.0,|,False,0.0,[0],1.0,1.0,7.0,"[0.0, 0.0, 1.0]",0.0,0,0.0,0.983141331834785,58.0,0.0,32.0,0.0,0,0.0,0,0.0
736,|,False,5,[0],5.0,5.0,5.0,5.0,1.0,1.0,"[0.0, 5.0]","[0.0, 5.0]",0.0,0.0,5.0,5.0,0.911499436302142,3.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,5.0,[0],5.0,5.0,1.0,"[0.0, 5.0]",0.0,5.0,5.0,0.9949267192784668,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,5.0,[0],0.0,6.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,5.0,5.0,0.9782976324689966,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,0.0,[0],0.0,0.0,32.0,32.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9580163426317273,-6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,5.0,[0],5.0,7.0,7.0,"[0.0, 0.0, 1.0, 1.0, 5.0]",0.0,5.0,5.0,0.999718785151856,31.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],1.0,1.0,8.0,"[0.0, 1.0]",0.0,0,0.0,0.9741500421466704,51.0,0.0,32.0,0.0,0,0.0,0,0.0,|,False,0.0,[0],1.0,2.0,0.0,"[0.0, 1.0, 1.0]",0.0,0,0.0,0.983141331834785,58.0,0.0,32.0,0.0,0,0.0,0,0.0
737,|,False,8,[0],8.0,8.0,8.0,8.0,5.0,5.0,"[0.0, 8.0]","[0.0, 8.0]",0.0,0.0,8.0,8.0,0.9116985376827896,0.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,8.0,[0],8.0,8.0,5.0,"[0.0, 8.0]",0.0,8.0,8.0,0.9949381327334084,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,8.0,[0],2.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,8.0,8.0,0.9783464566929134,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,2.0,[0],13.0,13.0,45.0,45.0,0.0,0.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9574767671078569,-8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,8.0,[0],8.0,15.0,0.0,"[0.0, 1.0, 1.0, 5.0, 8.0]",0.0,8.0,8.0,0.9997194163860831,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,13.0,[0],18.0,18.0,1.0,"[0.0, 18.0]",0.0,0,0.0,0.9706047032474804,39.0,0.0,45.0,0.0,0,0.0,0,0.0,|,False,13.0,[0],18.0,19.0,1.0,"[0.0, 1.0, 18.0]",0.0,0,0.0,0.9795632698768197,46.0,0.0,45.0,0.0,0,0.0,0,0.0
738,|,False,5,[0],5.0,5.0,5.0,5.0,8.0,8.0,"[0.0, 5.0]","[0.0, 5.0]",0.0,0.0,5.0,5.0,0.9118225217635496,3.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,5.0,[0],0.0,0.0,8.0,"[0.0, 0.0]",0.0,5.0,5.0,0.9949452401010952,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,5.0,[0],0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,5.0,5.0,0.9783768604324627,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,45.0,45.0,0.0,0.0,"[0.0, 0, 45.0]","[0.0, 0, 45.0]",0.0,0.0,0.0,0.0,0.9574767671078569,-8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],0.0,14.0,1.0,"[0.0, 1.0, 5.0, 8.0, 0.0]",0.0,0.0,0.0,0.9997194163860831,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],7.0,7.0,18.0,"[0.0, 7.0]",0.0,45.0,45.0,0.9832026875699889,57.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],8.0,26.0,1.0,"[0.0, 18.0, 8.0]",0.0,45.0,45.0,0.9921612541993281,47.0,0.0,0.0,0.0,0,0.0,0.0,0.0
739,|,False,10,[0],10.0,10.0,10.0,10.0,5.0,5.0,"[0.0, 10.0]","[0.0, 6.0]",0.0,0.0,8.0,8.0,0.9115093811257351,-2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,|,False,10.0,[0],7.0,7.0,0.0,"[0.0, 7.0]",0.0,10.0,10.0,0.9949593951274153,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,10.0,[0],2.0,10.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,6.0,6.0,0.9773172780733688,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,2.0,[0],11.0,11.0,56.0,56.0,0.0,0.0,"[0.0, 45.0, 11.0]","[0.0, 45.0, 11.0]",0.0,0.0,0.0,0.0,0.9569377990430622,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,7.0,[0],12.0,25.0,1.0,"[0.0, 5.0, 8.0, 0.0, 12.0]",0.0,7.0,7.0,0.9997199663959675,18.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,11.0,[0],0.0,0.0,7.0,"[0.0, 0.0]",0.0,11.0,11.0,0.9832542562098799,53.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,11.0,[0],0.0,8.0,18.0,"[0.0, 8.0, 0.0]",0.0,11.0,11.0,0.9921853195646106,54.0,0.0,0.0,0.0,0,0.0,0.0,0.0
740,|,False,7,[0],7.0,7.0,7.0,11.0,10.0,6.0,"[0.0, 7.0]","[0.0, 0.0]",4.0,0.0,6.0,4.0,0.9108440469536053,-3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,|,False,7.0,[0],0.0,0.0,7.0,"[0.0, 0.0]",0.0,7.0,7.0,0.994969256567915,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,7.0,[0],0.0,10.0,0.0,"[0.0, 0.0, 0.0, 10.0]",0.0,0.0,0.0,0.9754052543320291,-11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,11.0,11.0,45.0,45.0,"[0.0, 11.0, 0.0]","[0.0, 11.0, 0.0]",0.0,0.0,10.0,0.0,0.9569377990430622,35.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],3.0,23.0,5.0,"[0.0, 8.0, 0.0, 12.0, 3.0]",0.0,0.0,0.0,0.9997199663959675,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.9832542562098799,53.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,8.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9921853195646106,62.0,0.0,0.0,0.0,0,0.0,0.0,0.0
741,|,False,8,[0],5.0,5.0,5.0,16.0,7.0,0.0,"[0.0, 1.0]","[0.0, 0.0]",11.0,0.0,0.0,0.0,0.9088120468488566,-11.0,11.0,0,0.0,0.0,0.0,0.0,0.0,|,False,5.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,1.0,1.0,0.9938598939436226,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,5.0,[0],38.0,48.0,0.0,"[0.0, 0.0, 10.0, 38.0]",0.0,0.0,0.0,0.974044097125314,-16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,38.0,[0],39.0,39.0,39.0,39.0,11.0,11.0,"[0.0, 0.0, 39.0]","[0.0, 0.0, 39.0]",0.0,0.0,38.0,38.0,0.9573934837092731,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],11.0,26.0,8.0,"[0.0, 0.0, 12.0, 3.0, 11.0]",0.0,0.0,0.0,0.9997199663959675,31.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,39.0,[0],17.0,17.0,0.0,"[0.0, 17.0]",0.0,39.0,39.0,0.9834345665378245,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,39.0,[0],16.0,16.0,0.0,"[0.0, 0.0, 16.0]",0.0,39.0,39.0,0.9922694643843181,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0
742,|,False,5,[0],0.0,0.0,4.0,16.0,1.0,0.0,"[0.0, 0.0]","[0.0, 0.0]",12.0,0.0,0.0,0.0,0.9075466443887497,-16.0,16.0,0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.9938598939436226,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],3.0,51.0,0.0,"[0.0, 10.0, 38.0, 3.0]",0.0,0.0,0.0,0.974044097125314,-16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,3.0,[0],0.0,0.0,39.0,39.0,0.0,0.0,"[0.0, 39.0, 0.0]","[0.0, 39.0, 0.0]",0.0,0.0,3.0,3.0,0.9574290484140233,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],15.0,41.0,0.0,"[0.0, 12.0, 3.0, 11.0, 15.0]",0.0,0.0,0.0,0.9997199663959675,31.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,17.0,"[0.0, 0.0]",0.0,0.0,0.0,0.9834345665378245,31.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,16.0,0.0,"[0.0, 16.0, 0.0]",0.0,0.0,0.0,0.9922694643843181,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0
743,|,False,3,[0],0.0,0.0,4.0,16.0,0.0,0.0,"[0.0, 0.0]","[0.0, 10.0]",12.0,0.0,0.0,0.0,0.9067890929326655,-19.0,19.0,0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],38.0,38.0,0.0,"[0.0, 38.0]",0.0,0.0,0.0,0.9938598939436226,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],5.0,46.0,10.0,"[0.0, 38.0, 3.0, 5.0]",0.0,10.0,0.0,0.974044097125314,-6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,5.0,[0],2.0,2.0,2.0,2.0,39.0,39.0,"[0.0, 0.0, 2.0]","[0.0, 0.0, 2.0]",0.0,0.0,5.0,5.0,0.9574881911642122,39.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,38.0,[0],44.0,73.0,12.0,"[0.0, 3.0, 11.0, 15.0, 44.0]",0.0,38.0,38.0,0.999722914934885,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,2.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,2.0,2.0,0.9834437086092715,29.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,2.0,[0],0.0,0.0,16.0,"[0.0, 0.0, 0.0]",0.0,2.0,2.0,0.9922737306843267,37.0,0.0,0.0,0.0,0,0.0,0.0,0.0
744,|,False,7,[0],0.0,0.0,4.0,6.0,0.0,10.0,"[0.0, 4.0]","[0.0, 6.0]",2.0,0.0,10.0,0.0,0.9050263815606776,-16.0,16.0,0,0.0,0.0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,38.0,"[0.0, 0.0]",0.0,4.0,0.0,0.9938598939436226,34.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],3.0,11.0,38.0,"[0.0, 3.0, 5.0, 3.0]",0.0,6.0,0.0,0.974044097125314,32.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,3.0,[0],1.0,1.0,3.0,3.0,0.0,0.0,"[0.0, 2.0, 1.0]","[0.0, 2.0, 1.0]",0.0,0.0,3.0,3.0,0.9575235980011105,36.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,70.0,3.0,"[0.0, 11.0, 15.0, 44.0, 0.0]",0.0,0.0,0.0,0.999722914934885,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,1.0,1.0,0.983448275862069,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,1.0,1.0,0.9922758620689656,36.0,0.0,0.0,0.0,0,0.0,0.0,0.0
745,|,False,0,[0],18.0,18.0,18.0,18.0,4.0,6.0,"[0.0, 18.0]","[0.0, 18.0]",0.0,0.0,6.0,0.0,0.9050263815606776,-10.0,10.0,0,0.0,0.0,0.0,0.0,0.0,|,False,18.0,[0],20.0,20.0,0.0,"[0.0, 19.0]",0.0,18.0,18.0,0.9938905859483477,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,18.0,[0],25.0,33.0,3.0,"[0.0, 5.0, 3.0, 25.0]",0.0,18.0,18.0,0.9741738405998334,17.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,25.0,[0],29.0,29.0,30.0,30.0,2.0,2.0,"[0.0, 1.0, 0]","[0.0, 1.0, 0]",0.0,0.0,25.0,25.0,0.9578163771712159,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,20.0,[0],0.0,59.0,11.0,"[0.0, 15.0, 44.0, 0.0, 0.0]",0.0,19.0,19.0,0.9994488839900799,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,|,False,29.0,[0],13.0,13.0,0.0,"[0.0, 13.0]",0.0,0,0.0,0.9756431308155447,-1.0,1.0,28.0,0.0,0.0,0.0,0,0.0,|,False,29.0,[0],13.0,13.0,0.0,"[0.0, 0.0, 13.0]",0.0,0,0.0,0.9844006568144499,7.0,0.0,29.0,0.0,0,0.0,0,0.0
746,|,False,0,[0],0.0,0.0,0.0,0.0,18.0,18.0,"[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,10.0,0.0,0.9050263815606776,8.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,1.0,19.0,"[0.0, 1.0]",0.0,0.0,0.0,0.9938905859483477,35.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,28.0,5.0,"[0.0, 3.0, 25.0, 0.0]",0.0,0.0,0.0,0.9741738405998334,22.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,True,0.0,[0],0.0,0.0,29.0,29.0,1.0,1.0,"[0.0, 0, 0]","[0.0, 0, 0]",0.0,0.0,0.0,0.0,0.9578163771712159,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,44.0,15.0,"[0.0, 44.0, 0.0, 0.0, 0.0]",0.0,1.0,0.0,0.9994488839900799,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,13.0,"[0.0, 0.0]",0.0,0,0.0,0.9756431308155447,12.0,0.0,29.0,0.0,0,0.0,0,0.0,|,False,0.0,[0],0.0,13.0,0.0,"[0.0, 13.0, 0.0]",0.0,0,0.0,0.9844006568144499,7.0,0.0,29.0,0.0,0,0.0,0,0.0
747,|,False,0,[0],0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.9050263815606776,8.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,1.0,"[0.0, 0.0]",0.0,0.0,0.0,0.9938905859483477,36.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,25.0,3.0,"[0.0, 25.0, 0.0, 0.0]",0.0,0.0,0.0,0.9741738405998334,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,29.0,29.0,0.0,0.0,"[0.0, 0, 29.0]","[0.0, 0, 29.0]",0.0,0.0,0.0,0.0,0.9578163771712159,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,44.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9994488839900799,58.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,29.0,29.0,0.9835796387520526,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,13.0,"[0.0, 0.0, 0.0]",0.0,29.0,29.0,0.9923371647509579,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0
748,|,False,9,[0],9.0,9.0,9.0,9.0,0.0,0.0,"[0.0, 9.0]","[0.0, 9.0]",0.0,0.0,8.0,8.0,0.9049861495844875,-1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,|,False,9.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,9.0,9.0,0.9939058171745152,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,9.0,[0],0.0,0.0,25.0,"[0.0, 0.0, 0.0, 0.0]",0.0,9.0,9.0,0.9742382271468144,41.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,29.0,29.0,0.0,0.0,"[0.0, 29.0, 0.0]","[0.0, 29.0, 0.0]",0.0,0.0,0.0,0.0,0.9578163771712159,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9994488839900799,58.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.9835796387520526,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9923371647509579,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0
749,|,False,1,[0],1.0,1.0,1.0,1.0,9.0,9.0,"[0.0, 1.0]","[0.0, 1.0]",0.0,0.0,2.0,1.0,0.9050124619219053,7.0,0.0,0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,1.0,1.0,0.993907504846303,26.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0,1.0,0.9742453613957353,40.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,0.0,29.0,29.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.9578163771712159,43.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9994488839900799,58.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.9835796387520526,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9923371647509579,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0
750,|,False,9,[0],9.0,9.0,9.0,9.0,1.0,1.0,"[0.0, 9.0]","[0.0, 9.0]",0.0,0.0,8.0,8.0,0.9049723756906077,-1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,|,False,9.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,9.0,9.0,0.9939226519337017,17.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,9.0,[0],1.0,1.0,0.0,"[0.0, 0.0, 0.0, 1.0]",0.0,9.0,9.0,0.9743093922651934,31.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,1.0,[0],0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0,0.0,1.0,1.0,0.9578280044101434,42.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9994488839900799,58.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.9835796387520526,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,|,False,0.0,[0],0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9923371647509579,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0
