t,|i=2,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:2,IOPL:2,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:2,DMFS,FR,IL,HC,SC,ITHC,TC,|i=0,IO:1,IOPL:1,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,DMFS,FR,IL,HC,SC,ITHC,TC
57,|,5.0,[0],5.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,5.0,0.8481012658227848,1.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,5.0,0.8765822784810127,1.0,5.0,0,0.0,5.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,6.0,5.0,0.9177215189873418,2.0,2.0,0,0.0,2.0
58,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.85,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.878125,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.91875,3.0,3.0,0,0.0,3.0
59,|,9.0,[0],9.0,9.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8480243161094225,-2.0,0.0,200.0,0.0,200.0,|,9.0,[0],9.0,9.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8753799392097265,-2.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,4.0,"[0, 9.0, 0]",0.0,7.0,7.0,0.9148936170212766,-2.0,0,0.0,0.0,0.0
60,|,5.0,[0],5.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,5.0,0.8502994011976048,0.0,0.0,0,0.0,0.0,|,5.0,[0],5.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,5.0,0.8772455089820359,0.0,0.0,0,0.0,0.0,|,5.0,[0],5.0,5.0,9.0,"[0, 5.0, 0]",0.0,7.0,5.0,0.9161676646706587,2.0,2.0,0,0.0,2.0
61,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8525073746312685,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8790560471976401,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9174041297935103,2.0,2.0,0,0.0,2.0
62,|,8.0,[0],8.0,8.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8530259365994236,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8789625360230547,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,5.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.9164265129682997,-1.0,0,0.0,0.0,0.0
63,|,9.0,[0],9.0,10.0,7.0,"[0, 7.0, 0]",0.0,7.0,6.0,0.848314606741573,-3.0,0.0,300.0,0.0,300.0,|,9.0,[0],9.0,10.0,7.0,"[0, 8.0, 0]",0.0,7.0,6.0,0.8735955056179775,-3.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,8.0,"[0, 9.0, 0]",0.0,8.0,7.0,0.9129213483146067,-2.0,0,0.0,0.0,0.0
64,|,6.0,[0],6.0,9.0,7.0,"[0, 8.0, 0]",0.0,7.0,4.0,0.8453038674033149,-2.0,0.0,200.0,0.0,200.0,|,6.0,[0],6.0,8.0,8.0,"[0, 8.0, 0]",0.0,8.0,5.0,0.8729281767955801,-1.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,9.0,"[0, 6.0, 0]",0.0,8.0,6.0,0.914364640883978,1.0,1.0,0,0.0,1.0
65,|,8.0,[0],8.0,9.0,8.0,"[0, 8.0, 0]",0.0,8.0,6.0,0.8432432432432433,-2.0,0.0,200.0,0.0,200.0,|,8.0,[0],8.0,8.0,8.0,"[0, 7.0, 0]",0.0,8.0,7.0,0.8729729729729729,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.9135135135135135,-1.0,0,0.0,0.0,0.0
66,|,8.0,[0],8.0,9.0,8.0,"[0, 7.0, 0]",0.0,8.0,6.0,0.8412698412698413,-2.0,0.0,200.0,0.0,200.0,|,8.0,[0],8.0,9.0,7.0,"[0, 8.0, 0]",0.0,7.0,6.0,0.8703703703703703,-2.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,8.0,"[0, 8.0, 0]",0.0,8.0,7.0,0.9126984126984127,-1.0,0,0.0,0.0,0.0
67,|,3.0,[0],3.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.84251968503937,2.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,4.0,8.0,"[0, 4.0, 0]",0.0,5.0,3.0,0.8713910761154856,3.0,15.0,0,0.0,15.0,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.9133858267716536,4.0,4.0,0,0.0,4.0
68,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8449612403100775,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8733850129198967,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9147286821705426,1.0,1.0,0,0.0,1.0
69,|,0,[0],0.0,0.0,6.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.8449612403100775,7.0,70.0,0,0.0,70.0,|,0.0,[0],0.0,0.0,6.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.8733850129198967,7.0,35.0,0,0.0,35.0,|,0.0,[0],0.0,0.0,6.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.9147286821705426,7.0,7.0,0,0.0,7.0
70,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8461538461538461,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8743589743589744,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9153846153846154,4.0,4.0,0,0.0,4.0
71,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8473282442748091,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8753180661577609,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.916030534351145,4.0,4.0,0,0.0,4.0
72,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.849624060150376,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8771929824561403,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9172932330827067,1.0,1.0,0,0.0,1.0
73,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.85,6.0,60.0,0,0.0,60.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.8775,6.0,30.0,0,0.0,30.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9175,6.0,6.0,0,0.0,6.0
74,|,7.0,[0],7.0,7.0,1.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8525798525798526,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,1.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8796068796068796,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,1.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.918918918918919,0.0,0,0,0.0,0.0
75,|,1.0,[0],1.0,1.0,7.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.8529411764705882,6.0,60.0,0,0.0,60.0,|,1.0,[0],1.0,1.0,7.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.8799019607843137,6.0,30.0,0,0.0,30.0,|,1.0,[0],1.0,1.0,7.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9191176470588235,6.0,6.0,0,0.0,6.0
76,|,5.0,[0],5.0,5.0,1.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8547215496368039,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,1.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8813559322033898,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,1.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9200968523002422,2.0,2.0,0,0.0,2.0
77,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.8547215496368039,7.0,70.0,0,0.0,70.0,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.8813559322033898,7.0,35.0,0,0.0,35.0,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.9200968523002422,7.0,7.0,0,0.0,7.0
78,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8557692307692307,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8822115384615384,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9206730769230769,4.0,4.0,0,0.0,4.0
79,|,8.0,[0],8.0,8.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8561320754716981,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8820754716981132,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.9198113207547169,-1.0,0,0.0,0.0,0.0
80,|,5.0,[0],5.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,5.0,0.8578088578088578,1.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,5.0,0.8834498834498834,1.0,5.0,0,0.0,5.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,6.0,5.0,0.9207459207459208,2.0,2.0,0,0.0,2.0
81,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8600917431192661,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8853211009174312,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9220183486238532,0.0,0,0,0.0,0.0
82,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8613636363636363,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8863636363636364,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9227272727272727,3.0,3.0,0,0.0,3.0
83,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8626126126126126,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8873873873873874,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9234234234234234,3.0,3.0,0,0.0,3.0
84,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8644444444444445,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8888888888888888,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9244444444444444,1.0,1.0,0,0.0,1.0
85,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8653421633554084,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8896247240618101,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9249448123620309,4.0,4.0,0,0.0,4.0
86,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8673913043478261,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8913043478260869,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9260869565217391,0.0,0,0,0.0,0.0
87,|,10.0,[0],10.0,10.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8638297872340426,-3.0,0.0,300.0,0.0,300.0,|,10.0,[0],10.0,10.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8872340425531915,-3.0,0.0,0.0,0.0,0.0,|,10.0,[0],10.0,10.0,7.0,"[0, 10.0, 0]",0.0,7.0,7.0,0.9212765957446809,-3.0,0,0.0,0.0,0.0
88,|,8.0,[0],8.0,11.0,7.0,"[0, 7.0, 0]",0.0,7.0,4.0,0.8577405857740585,-4.0,0.0,400.0,0.0,400.0,|,8.0,[0],8.0,11.0,7.0,"[0, 10.0, 0]",0.0,7.0,4.0,0.8807531380753139,-4.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,10.0,"[0, 8.0, 0]",0.0,10.0,7.0,0.9205020920502092,-1.0,0,0.0,0.0,0.0
89,|,3.0,[0],3.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,3.0,0.8586278586278586,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,4.0,10.0,"[0, 4.0, 0]",0.0,7.0,3.0,0.8814968814968815,3.0,15.0,0,0.0,15.0,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.920997920997921,4.0,4.0,0,0.0,4.0
90,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.860655737704918,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8831967213114754,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9221311475409836,0.0,0,0,0.0,0.0
91,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8623481781376519,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8846153846153846,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9230769230769231,1.0,1.0,0,0.0,1.0
92,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8637274549098196,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8857715430861723,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9238476953907816,2.0,2.0,0,0.0,2.0
93,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8648111332007953,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8866799204771372,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9244532803180915,3.0,3.0,0,0.0,3.0
94,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8664047151277013,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.888015717092338,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.925343811394892,1.0,1.0,0,0.0,1.0
95,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8674463937621832,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8888888888888888,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9259259259259259,3.0,3.0,0,0.0,3.0
96,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.8679611650485437,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.8893203883495145,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9262135922330097,5.0,5.0,0,0.0,5.0
97,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8694817658349329,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8905950095969289,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.927063339731286,1.0,1.0,0,0.0,1.0
98,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8702290076335878,4.0,40.0,0,0.0,40.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.8912213740458015,4.0,20.0,0,0.0,20.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9274809160305344,4.0,4.0,0,0.0,4.0
99,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.871939736346516,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8926553672316384,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.928436911487759,0.0,0,0,0.0,0.0
100,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8733705772811918,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8938547486033519,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9292364990689013,1.0,1.0,0,0.0,1.0
101,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8743068391866913,3.0,30.0,0,0.0,30.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.8946395563770795,3.0,15.0,0,0.0,15.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9297597042513863,3.0,3.0,0,0.0,3.0
102,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.8747697974217311,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.8950276243093923,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9300184162062615,5.0,5.0,0,0.0,5.0
103,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8761384335154827,1.0,10.0,0,0.0,10.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.8961748633879781,1.0,5.0,0,0.0,5.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.930783242258652,1.0,1.0,0,0.0,1.0
104,|,8.0,[0],8.0,8.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8761220825852782,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,6.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.895870736086176,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.9299820466786356,-1.0,0,0.0,0.0,0.0
105,|,6.0,[0],6.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,6.0,0.8774422735346359,0.0,0.0,0,0.0,0.0,|,6.0,[0],6.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,6.0,0.8969804618117229,0.0,0.0,0,0.0,0.0,|,6.0,[0],6.0,6.0,8.0,"[0, 6.0, 0]",0.0,7.0,6.0,0.9307282415630551,1.0,1.0,0,0.0,1.0
106,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8785211267605634,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,7.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.897887323943662,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9313380281690141,2.0,2.0,0,0.0,2.0
107,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8795811518324608,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8987783595113438,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9319371727748691,2.0,2.0,0,0.0,2.0
108,|,0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.8795811518324608,7.0,70.0,0,0.0,70.0,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.8987783595113438,7.0,35.0,0,0.0,35.0,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.9319371727748691,7.0,7.0,0,0.0,7.0
109,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8810344827586207,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9,0.0,0.0,0,0.0,0.0,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9327586206896552,0.0,0,0,0.0,0.0
110,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.8814432989690721,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9003436426116839,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9329896907216495,5.0,5.0,0,0.0,5.0
111,|,5.0,[0],5.0,5.0,2.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8824531516183987,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,2.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9011925042589438,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,2.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9335604770017035,2.0,2.0,0,0.0,2.0
112,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8834459459459459,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.902027027027027,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9341216216216216,2.0,2.0,0,0.0,2.0
113,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.8844221105527639,2.0,20.0,0,0.0,20.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9028475711892797,2.0,10.0,0,0.0,10.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9346733668341709,2.0,2.0,0,0.0,2.0
114,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.8846153846153846,6.0,60.0,0,0.0,60.0,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.903010033444816,6.0,30.0,0,0.0,30.0,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9347826086956522,6.0,6.0,0,0.0,6.0
115,|,8.0,[0],8.0,8.0,1.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.8844884488448845,-1.0,0.0,100.0,0.0,100.0,|,8.0,[0],8.0,8.0,1.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9026402640264026,-1.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,1.0,"[0, 8.0, 0]",0.0,7.0,7.0,0.933993399339934,-1.0,0,0.0,0.0,0.0
116,|,8.0,[0],8.0,9.0,7.0,"[0, 7.0, 0]",0.0,7.0,6.0,0.8827361563517915,-2.0,0.0,200.0,0.0,200.0,|,8.0,[0],8.0,9.0,7.0,"[0, 8.0, 0]",0.0,7.0,6.0,0.9006514657980456,-2.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,8.0,"[0, 8.0, 0]",0.0,8.0,7.0,0.9332247557003257,-1.0,0,0.0,0.0,0.0
117,|,5.0,[0],5.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,5.0,0.8836833602584814,0.0,0.0,0,0.0,0.0,|,5.0,[0],5.0,6.0,8.0,"[0, 6.0, 0]",0.0,7.0,5.0,0.901453957996769,1.0,5.0,0,0.0,5.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,6.0,5.0,0.9337641357027464,2.0,2.0,0,0.0,2.0
118,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.8840579710144928,5.0,50.0,0,0.0,50.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9017713365539453,5.0,25.0,0,0.0,25.0,|,2.0,[0],2.0,2.0,5.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9339774557165862,5.0,5.0,0,0.0,5.0
