t,|i=0,IO:EXT,IOPL:EXT,OQ:1,OQ:2,OO:1,OO:2,IS:1,IS:2,ISPL:1,ISPL:2,RM:1,RM:2,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:0,IOPL:0,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:0,DMFS,FR,IL,HC,SC,ITHC,TC,|i=2,IO:0,IOPL:0,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:0,DMFS,FR,IL,HC,SC,ITHC,TC
971,|,37.13038302002393,[0],37.13038302002392,37.13038302002392,43.60713406853739,43.60713406853739,60.000000000000114,60.000000000000114,"[0, 43.607134068537775, 0]","[0, 43.607134068537775, 0]",0.0,0.0,43.60713406853751,37.13038302002393,0.9762520328858346,16.3928659314626,0.0,0,0.0,0.0,|,37.13038302002392,[0],37.13038302002392,37.1303830200238,66.47675104851396,"[0, 37.13038302002392, 0]",0.0,43.607134068537775,37.13038302002392,0.9816642129052108,22.869616979976193,0.0,0,0.0,0.0,|,37.13038302002392,[0],37.13038302002392,37.1303830200238,66.47675104851396,"[0, 37.13038302002392, 0]",0.0,43.607134068537775,37.13038302002392,0.9816642129052108,22.869616979976193,0.0,0,0.0,0.0
972,|,54.76913984849593,[0],54.76913984849594,54.76913984849594,54.769139848495556,54.769139848495556,43.607134068537775,43.607134068537775,"[0, 54.76913984849594, 0]","[0, 54.76913984849594, 0]",0.0,0.0,54.76913984849593,54.76913984849593,0.9762789168120581,5.230860151504444,0.0,0,0.0,0.0,|,54.76913984849594,[0],54.769139848495946,54.76913984849582,37.13038302002392,"[0, 54.769139848495946, 0]",0.0,54.76913984849594,54.76913984849594,0.9816849442534977,5.230860151504174,0.0,0,0.0,0.0,|,54.76913984849594,[0],54.769139848495946,54.76913984849582,37.13038302002392,"[0, 54.769139848495946, 0]",0.0,54.76913984849594,54.76913984849594,0.9816849442534977,5.230860151504174,0.0,0,0.0,0.0
973,|,66.77149183797162,[0],66.77149183797162,66.77149183797162,66.77149183797124,66.77149183797124,54.76913984849594,54.76913984849594,"[0, 60.00000000000012, 0]","[0, 60.00000000000012, 0]",0.0,0.0,60.000000000000384,60.000000000000384,0.9761718394107248,-6.77149183797124,0.0,0.0,0.0,0.0,|,66.77149183797162,[0],66.77149183797164,66.77149183797152,54.769139848495946,"[0, 66.77149183797164, 0]",0.0,60.00000000000012,60.00000000000012,0.9815705577534984,-6.771491837971503,0,0.0,0.0,0.0,|,66.77149183797162,[0],66.77149183797164,66.77149183797152,54.769139848495946,"[0, 66.77149183797164, 0]",0.0,60.00000000000012,60.00000000000012,0.9815705577534984,-6.771491837971503,0,0.0,0.0,0.0
974,|,48.06209791742467,[0],48.06209791742467,48.06209791742467,54.833589755395785,54.833589755395785,60.00000000000012,60.00000000000012,"[0, 54.833589755396176, 0]","[0, 54.833589755396176, 0]",0.0,0.0,54.83358975539591,48.06209791742467,0.976195454738485,5.166410244604208,0.0,0,0.0,0.0,|,48.06209791742467,[0],48.06209791742465,48.06209791742454,66.77149183797164,"[0, 48.06209791742465, 0]",0.0,54.833589755396176,48.06209791742467,0.9815888000142473,11.937902082575462,0.0,0,0.0,0.0,|,48.06209791742467,[0],48.06209791742465,48.06209791742454,66.77149183797164,"[0, 48.06209791742465, 0]",0.0,54.833589755396176,48.06209791742467,0.9815888000142473,11.937902082575462,0.0,0,0.0,0.0
975,|,58.69436420133455,[0],58.69436420133456,58.69436420133456,58.69436420133417,58.69436420133417,54.833589755396176,54.833589755396176,"[0, 58.69436420133456, 0]","[0, 58.69436420133456, 0]",0.0,0.0,58.69436420133455,58.69436420133455,0.9762242308238852,1.3056357986658327,0.0,0,0.0,0.0,|,58.69436420133456,[0],58.69436420133456,58.69436420133444,48.06209791742465,"[0, 58.69436420133456, 0]",0.0,58.69436420133456,58.69436420133456,0.9816110288939901,1.3056357986655556,0.0,0,0.0,0.0,|,58.69436420133456,[0],58.69436420133456,58.69436420133444,48.06209791742465,"[0, 58.69436420133456, 0]",0.0,58.69436420133456,58.69436420133456,0.9816110288939901,1.3056357986655556,0.0,0,0.0,0.0
976,|,58.95370213996624,[0],58.95370213996624,58.95370213996624,58.95370213996585,58.95370213996585,58.69436420133456,58.69436420133456,"[0, 58.95370213996624, 0]","[0, 58.95370213996624, 0]",0.0,0.0,58.95370213996624,58.95370213996624,0.9762530641061998,1.0462978600341515,0.0,0,0.0,0.0,|,58.95370213996624,[0],58.953702139966246,58.95370213996612,58.69436420133456,"[0, 58.953702139966246, 0]",0.0,58.95370213996624,58.95370213996624,0.9816333020236733,1.0462978600338744,0.0,0,0.0,0.0,|,58.95370213996624,[0],58.953702139966246,58.95370213996612,58.69436420133456,"[0, 58.953702139966246, 0]",0.0,58.95370213996624,58.95370213996624,0.9816333020236733,1.0462978600338744,0.0,0,0.0,0.0
977,|,56.699326057834156,[0],56.699326057834156,56.699326057834156,56.69932605783377,56.69932605783377,58.95370213996624,58.95370213996624,"[0, 56.699326057834156, 0]","[0, 56.699326057834156, 0]",0.0,0.0,56.699326057834156,56.699326057834156,0.9762807289142377,3.3006739421662346,0.0,0,0.0,0.0,|,56.699326057834156,[0],56.69932605783416,56.699326057834035,58.953702139966246,"[0, 56.69932605783416, 0]",0.0,56.699326057834156,56.699326057834156,0.9816546725931956,3.3006739421659645,0.0,0,0.0,0.0,|,56.699326057834156,[0],56.69932605783416,56.699326057834035,58.953702139966246,"[0, 56.69932605783416, 0]",0.0,56.699326057834156,56.699326057834156,0.9816546725931956,3.3006739421659645,0.0,0,0.0,0.0
978,|,45.500399705510446,[0],45.50039970551044,45.50039970551044,45.50039970551006,45.50039970551006,56.699326057834156,56.699326057834156,"[0, 45.50039970551044, 0]","[0, 45.50039970551044, 0]",0.0,0.0,45.500399705510446,45.500399705510446,0.9763028829529302,14.499600294489944,0.0,0,0.0,0.0,|,45.50039970551044,[0],45.50039970551044,45.50039970551031,56.69932605783416,"[0, 45.50039970551044, 0]",0.0,45.50039970551044,45.50039970551044,0.9816717862361972,14.499600294489689,0.0,0,0.0,0.0,|,45.50039970551044,[0],45.50039970551044,45.50039970551031,56.69932605783416,"[0, 45.50039970551044, 0]",0.0,45.50039970551044,45.50039970551044,0.9816717862361972,14.499600294489689,0.0,0,0.0,0.0
979,|,32.21522008263979,[0],32.21522008263978,32.21522008263978,32.2152200826394,32.2152200826394,45.50039970551044,45.50039970551044,"[0, 32.21522008263978, 0]","[0, 32.21522008263978, 0]",0.0,0.0,32.21522008263979,32.21522008263979,0.9763185434618926,27.784779917360595,0.0,0,0.0,0.0,|,32.21522008263978,[0],32.21522008263978,32.215220082639654,45.50039970551044,"[0, 32.21522008263978, 0]",0.0,32.21522008263978,32.21522008263978,0.9816838837543709,27.784779917360346,0.0,0,0.0,0.0,|,32.21522008263978,[0],32.21522008263978,32.215220082639654,45.50039970551044,"[0, 32.21522008263978, 0]",0.0,32.21522008263978,32.21522008263978,0.9816838837543709,27.784779917360346,0.0,0,0.0,0.0
980,|,55.084007128231484,[0],55.08400712823149,55.08400712823149,55.084007128231114,55.084007128231114,32.21522008263978,32.21522008263978,"[0, 55.08400712823149, 0]","[0, 55.08400712823149, 0]",0.0,0.0,55.084007128231484,55.084007128231484,0.9763452730779554,4.915992871768893,0.0,0,0.0,0.0,|,55.08400712823149,[0],55.08400712823149,55.08400712823137,32.21522008263978,"[0, 55.08400712823149, 0]",0.0,55.08400712823149,55.08400712823149,0.9817045320441827,4.915992871768637,0.0,0,0.0,0.0,|,55.08400712823149,[0],55.08400712823149,55.08400712823137,32.21522008263978,"[0, 55.08400712823149, 0]",0.0,55.08400712823149,55.08400712823149,0.9817045320441827,4.915992871768637,0.0,0,0.0,0.0
981,|,47.244054671309335,[0],47.24405467130933,47.24405467130933,47.24405467130896,47.24405467130896,55.08400712823149,55.08400712823149,"[0, 47.24405467130933, 0]","[0, 47.24405467130933, 0]",0.0,0.0,47.244054671309335,47.244054671309335,0.9763681503198065,12.755945328691048,0.0,0,0.0,0.0,|,47.24405467130933,[0],47.24405467130932,47.2440546713092,55.08400712823149,"[0, 47.24405467130932, 0]",0.0,47.24405467130933,47.24405467130933,0.9817222044692246,12.7559453286908,0.0,0,0.0,0.0,|,47.24405467130933,[0],47.24405467130932,47.2440546713092,55.08400712823149,"[0, 47.24405467130932, 0]",0.0,47.24405467130933,47.24405467130933,0.9817222044692246,12.7559453286908,0.0,0,0.0,0.0
982,|,29.900960521187507,[0],29.9009605211875,29.9009605211875,29.90096052118713,29.90096052118713,47.24405467130933,47.24405467130933,"[0, 29.9009605211875, 0]","[0, 29.9009605211875, 0]",0.0,0.0,29.900960521187507,29.900960521187507,0.9763826065703073,30.09903947881287,0.0,0,0.0,0.0,|,29.9009605211875,[0],29.9009605211875,29.90096052118738,47.24405467130932,"[0, 29.9009605211875, 0]",0.0,29.9009605211875,29.9009605211875,0.9817333717900121,30.09903947881262,0.0,0,0.0,0.0,|,29.9009605211875,[0],29.9009605211875,29.90096052118738,47.24405467130932,"[0, 29.9009605211875, 0]",0.0,29.9009605211875,29.9009605211875,0.9817333717900121,30.09903947881262,0.0,0,0.0,0.0
983,|,50.784637439246325,[0],50.784637439246325,50.784637439246325,50.784637439245955,50.784637439245955,29.9009605211875,29.9009605211875,"[0, 50.784637439246325, 0]","[0, 50.784637439246325, 0]",0.0,0.0,50.784637439246325,50.784637439246325,0.9764071189877398,9.215362560754045,0.0,0,0.0,0.0,|,50.784637439246325,[0],50.784637439246325,50.78463743924621,29.9009605211875,"[0, 50.784637439246325, 0]",0.0,50.784637439246325,50.784637439246325,0.9817523074457323,9.215362560753796,0.0,0,0.0,0.0,|,50.784637439246325,[0],50.784637439246325,50.78463743924621,29.9009605211875,"[0, 50.784637439246325, 0]",0.0,50.784637439246325,50.784637439246325,0.9817523074457323,9.215362560753796,0.0,0,0.0,0.0
984,|,49.79323901390854,[0],49.79323901390854,49.79323901390854,49.79323901390816,49.79323901390816,50.784637439246325,50.784637439246325,"[0, 49.79323901390854, 0]","[0, 49.79323901390854, 0]",0.0,0.0,49.79323901390854,49.79323901390854,0.9764311035308354,10.20676098609183,0.0,0,0.0,0.0,|,49.79323901390854,[0],49.79323901390853,49.79323901390842,50.784637439246325,"[0, 49.79323901390853, 0]",0.0,49.79323901390854,49.79323901390854,0.9817708353691935,10.206760986091581,0.0,0,0.0,0.0,|,49.79323901390854,[0],49.79323901390853,49.79323901390842,50.784637439246325,"[0, 49.79323901390853, 0]",0.0,49.79323901390854,49.79323901390854,0.9817708353691935,10.206760986091581,0.0,0,0.0,0.0
985,|,50.60695978052942,[0],50.60695978052943,50.60695978052943,50.606959780529046,50.606959780529046,49.79323901390854,49.79323901390854,"[0, 50.60695978052943, 0]","[0, 50.60695978052943, 0]",0.0,0.0,50.60695978052942,50.60695978052942,0.9764554301134297,9.393040219470947,0.0,0,0.0,0.0,|,50.60695978052943,[0],50.60695978052943,50.60695978052931,49.79323901390853,"[0, 50.60695978052943, 0]",0.0,50.60695978052943,50.60695978052943,0.9817896275633553,9.393040219470684,0.0,0,0.0,0.0,|,50.60695978052943,[0],50.60695978052943,50.60695978052931,49.79323901390853,"[0, 50.60695978052943, 0]",0.0,50.60695978052943,50.60695978052943,0.9817896275633553,9.393040219470684,0.0,0,0.0,0.0
986,|,56.54732449006899,[0],56.547324490068995,56.547324490068995,56.54732449006861,56.54732449006861,50.60695978052943,50.60695978052943,"[0, 56.547324490068995, 0]","[0, 56.547324490068995, 0]",0.0,0.0,56.54732449006899,56.54732449006899,0.9764825528711499,3.452675509931389,0.0,0,0.0,0.0,|,56.547324490068995,[0],56.547324490069,56.54732449006888,50.60695978052943,"[0, 56.547324490069, 0]",0.0,56.547324490068995,56.547324490068995,0.9818105798483137,3.452675509931119,0.0,0,0.0,0.0,|,56.547324490068995,[0],56.547324490069,56.54732449006888,50.60695978052943,"[0, 56.547324490069, 0]",0.0,56.547324490068995,56.547324490068995,0.9818105798483137,3.452675509931119,0.0,0,0.0,0.0
987,|,28.849829072999373,[0],28.849829072999373,28.849829072999373,28.849829072998993,28.849829072998993,56.547324490068995,56.547324490068995,"[0, 28.849829072999373, 0]","[0, 28.849829072999373, 0]",0.0,0.0,28.849829072999373,28.849829072999373,0.9764963665473616,31.15017092700101,0.0,0,0.0,0.0,|,28.849829072999373,[0],28.849829072999373,28.849829072999256,56.547324490069,"[0, 28.849829072999373, 0]",0.0,28.849829072999373,28.849829072999373,0.9818212509127515,31.150170927000747,0.0,0,0.0,0.0,|,28.849829072999373,[0],28.849829072999373,28.849829072999256,56.547324490069,"[0, 28.849829072999373, 0]",0.0,28.849829072999373,28.849829072999373,0.9818212509127515,31.150170927000747,0.0,0,0.0,0.0
988,|,53.043730130458414,[0],53.043730130458414,53.043730130458414,53.043730130458044,53.043730130458044,28.849829072999373,28.849829072999373,"[0, 53.043730130458414, 0]","[0, 53.043730130458414, 0]",0.0,0.0,53.043730130458414,53.043730130458414,0.9765217222788278,6.95626986954197,0.0,0,0.0,0.0,|,53.043730130458414,[0],53.043730130458414,53.0437301304583,28.849829072999373,"[0, 53.043730130458414, 0]",0.0,53.043730130458414,53.043730130458414,0.9818408382543369,6.956269869541707,0.0,0,0.0,0.0,|,53.043730130458414,[0],53.043730130458414,53.0437301304583,28.849829072999373,"[0, 53.043730130458414, 0]",0.0,53.043730130458414,53.043730130458414,0.9818408382543369,6.956269869541707,0.0,0,0.0,0.0
989,|,57.04440376213092,[0],57.044403762130905,57.044403762130905,57.04440376213054,57.04440376213054,53.043730130458414,53.043730130458414,"[0, 57.044403762130905, 0]","[0, 57.044403762130905, 0]",0.0,0.0,57.04440376213092,57.04440376213092,0.9765489294131258,2.9555962378694645,0.0,0,0.0,0.0,|,57.044403762130905,[0],57.0444037621309,57.044403762130784,53.043730130458414,"[0, 57.0444037621309, 0]",0.0,57.044403762130905,57.044403762130905,0.9818618558648083,2.9555962378692158,0.0,0,0.0,0.0,|,57.044403762130905,[0],57.0444037621309,57.044403762130784,53.043730130458414,"[0, 57.0444037621309, 0]",0.0,57.044403762130905,57.044403762130905,0.9818618558648083,2.9555962378692158,0.0,0,0.0,0.0
990,|,38.67833302098511,[0],38.6783330209851,38.6783330209851,38.67833302098473,38.67833302098473,57.044403762130905,57.044403762130905,"[0, 38.6783330209851, 0]","[0, 38.6783330209851, 0]",0.0,0.0,38.67833302098511,38.67833302098511,0.9765673410685878,21.321666979015262,0.0,0,0.0,0.0,|,38.6783330209851,[0],38.6783330209851,38.678333020984994,57.0444037621309,"[0, 38.6783330209851, 0]",0.0,38.6783330209851,38.6783330209851,0.9818760789694835,21.321666979015014,0.0,0,0.0,0.0,|,38.6783330209851,[0],38.6783330209851,38.678333020984994,57.0444037621309,"[0, 38.6783330209851, 0]",0.0,38.6783330209851,38.6783330209851,0.9818760789694835,21.321666979015014,0.0,0,0.0,0.0
991,|,39.692095586528254,[0],39.69209558652826,39.69209558652826,39.69209558652789,39.69209558652789,38.6783330209851,38.6783330209851,"[0, 39.69209558652826, 0]","[0, 39.69209558652826, 0]",0.0,0.0,39.692095586528254,39.692095586528254,0.9765862052625115,20.30790441347211,0.0,0,0.0,0.0,|,39.69209558652826,[0],39.692095586528254,39.69209558652815,38.6783330209851,"[0, 39.692095586528254, 0]",0.0,39.69209558652826,39.69209558652826,0.9818906516907976,20.307904413471853,0.0,0,0.0,0.0,|,39.69209558652826,[0],39.692095586528254,39.69209558652815,38.6783330209851,"[0, 39.692095586528254, 0]",0.0,39.69209558652826,39.69209558652826,0.9818906516907976,20.307904413471853,0.0,0,0.0,0.0
992,|,53.8048463633557,[0],53.8048463633557,53.8048463633557,53.80484636335533,53.80484636335533,39.69209558652826,39.69209558652826,"[0, 53.8048463633557, 0]","[0, 53.8048463633557, 0]",0.0,0.0,53.8048463633557,53.8048463633557,0.9766117282894384,6.195153636644669,0.0,0,0.0,0.0,|,53.8048463633557,[0],53.8048463633557,53.804846363355594,39.692095586528254,"[0, 53.8048463633557, 0]",0.0,53.8048463633557,53.8048463633557,0.9819103684524587,6.195153636644406,0.0,0,0.0,0.0,|,53.8048463633557,[0],53.8048463633557,53.804846363355594,39.692095586528254,"[0, 53.8048463633557, 0]",0.0,53.8048463633557,53.8048463633557,0.9819103684524587,6.195153636644406,0.0,0,0.0,0.0
993,|,49.37763480429701,[0],49.37763480429701,49.37763480429701,49.37763480429664,49.37763480429664,53.8048463633557,53.8048463633557,"[0, 49.37763480429701, 0]","[0, 49.37763480429701, 0]",0.0,0.0,49.37763480429701,49.37763480429701,0.9766351022950313,10.62236519570336,0.0,0,0.0,0.0,|,49.37763480429701,[0],49.37763480429701,49.37763480429691,53.8048463633557,"[0, 49.37763480429701, 0]",0.0,49.37763480429701,49.37763480429701,0.9819284251221662,10.622365195703097,0.0,0,0.0,0.0,|,49.37763480429701,[0],49.37763480429701,49.37763480429691,53.8048463633557,"[0, 49.37763480429701, 0]",0.0,49.37763480429701,49.37763480429701,0.9819284251221662,10.622365195703097,0.0,0,0.0,0.0
994,|,54.729717929816246,[0],54.729717929816246,54.729717929816246,54.72971792981587,54.72971792981587,49.37763480429701,49.37763480429701,"[0, 54.729717929816246, 0]","[0, 54.729717929816246, 0]",0.0,0.0,54.729717929816246,54.729717929816246,0.9766609552991505,5.270282070184123,0.0,0,0.0,0.0,|,54.729717929816246,[0],54.72971792981624,54.72971792981614,49.37763480429701,"[0, 54.72971792981624, 0]",0.0,54.729717929816246,54.729717929816246,0.9819483968958278,5.27028207018386,0.0,0,0.0,0.0,|,54.729717929816246,[0],54.72971792981624,54.72971792981614,49.37763480429701,"[0, 54.72971792981624, 0]",0.0,54.729717929816246,54.729717929816246,0.9819483968958278,5.27028207018386,0.0,0,0.0,0.0
995,|,42.81024557300167,[0],42.81024557300168,42.81024557300168,42.81024557300131,42.81024557300131,54.729717929816246,54.729717929816246,"[0, 42.81024557300168, 0]","[0, 42.81024557300168, 0]",0.0,0.0,42.81024557300167,42.81024557300167,0.9766811379865291,17.189754426998697,0.0,0,0.0,0.0,|,42.81024557300168,[0],42.81024557300168,42.81024557300157,54.72971792981624,"[0, 42.81024557300168, 0]",0.0,42.81024557300168,42.81024557300168,0.981963988315132,17.18975442699842,0.0,0,0.0,0.0,|,42.81024557300168,[0],42.81024557300168,42.81024557300157,54.72971792981624,"[0, 42.81024557300168, 0]",0.0,42.81024557300168,42.81024557300168,0.981963988315132,17.18975442699842,0.0,0,0.0,0.0
996,|,37.860411577049206,[0],37.8604115770492,37.8604115770492,37.860411577048836,37.860411577048836,42.81024557300168,42.81024557300168,"[0, 37.8604115770492, 0]","[0, 37.8604115770492, 0]",0.0,0.0,37.860411577049206,37.860411577049206,0.976698958034598,22.13958842295117,0.0,0,0.0,0.0,|,37.8604115770492,[0],37.860411577049206,37.86041157704909,42.81024557300168,"[0, 37.860411577049206, 0]",0.0,37.8604115770492,37.8604115770492,0.9819777545883923,22.1395884229509,0.0,0,0.0,0.0,|,37.8604115770492,[0],37.860411577049206,37.86041157704909,42.81024557300168,"[0, 37.860411577049206, 0]",0.0,37.8604115770492,37.8604115770492,0.9819777545883923,22.1395884229509,0.0,0,0.0,0.0
997,|,59.08846188615971,[0],59.088461886159706,59.088461886159706,59.088461886159344,59.088461886159344,37.8604115770492,37.8604115770492,"[0, 59.088461886159706, 0]","[0, 59.088461886159706, 0]",0.0,0.0,59.08846188615971,59.08846188615971,0.9767267152921635,0.9115381138406562,0.0,0,0.0,0.0,|,59.088461886159706,[0],59.08846188615971,59.08846188615959,37.860411577049206,"[0, 59.08846188615971, 0]",0.0,59.088461886159706,59.088461886159706,0.9819991975662795,0.9115381138404004,0.0,0,0.0,0.0,|,59.088461886159706,[0],59.08846188615971,59.08846188615959,37.860411577049206,"[0, 59.08846188615971, 0]",0.0,59.088461886159706,59.088461886159706,0.9819991975662795,0.9115381138404004,0.0,0,0.0,0.0
998,|,44.49149010571726,[0],44.49149010571726,44.49149010571726,44.491490105716906,44.491490105716906,59.088461886159706,59.088461886159706,"[0, 44.49149010571726, 0]","[0, 44.49149010571726, 0]",0.0,0.0,44.49149010571726,44.49149010571726,0.9767475719054891,15.508509894283101,0.0,0,0.0,0.0,|,44.49149010571726,[0],44.49149010571727,44.491490105717155,59.08846188615971,"[0, 44.49149010571727, 0]",0.0,44.49149010571726,44.49149010571726,0.9820153097137396,15.508509894282852,0.0,0,0.0,0.0,|,44.49149010571726,[0],44.49149010571727,44.491490105717155,59.08846188615971,"[0, 44.49149010571727, 0]",0.0,44.49149010571726,44.49149010571726,0.9820153097137396,15.508509894282852,0.0,0,0.0,0.0
999,|,51.42603284530892,[0],51.42603284530891,51.42603284530891,51.426032845308555,51.426032845308555,44.49149010571726,44.49149010571726,"[0, 51.42603284530891, 0]","[0, 51.42603284530891, 0]",0.0,0.0,51.42603284530892,51.42603284530892,0.9767716327497737,8.573967154691445,0.0,0,0.0,0.0,|,51.42603284530891,[0],51.4260328453089,51.42603284530879,44.49149010571727,"[0, 51.4260328453089, 0]",0.0,51.42603284530891,51.42603284530891,0.9820338972365092,8.57396715469121,0.0,0,0.0,0.0,|,51.42603284530891,[0],51.4260328453089,51.42603284530879,44.49149010571727,"[0, 51.4260328453089, 0]",0.0,51.42603284530891,51.42603284530891,0.9820338972365092,8.57396715469121,0.0,0,0.0,0.0
