t,|i=2,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:2,IOPL:2,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:2,DMFS,FR,IL,HC,SC,ITHC,TC,|i=0,IO:1,IOPL:1,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,DMFS,FR,IL,HC,SC,ITHC,TC
55,|,4.0,[0],4.0,4.0,8.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9933993399339934,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,8.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,8.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
56,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.9935691318327974,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,4.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
57,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9936708860759493,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
58,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.99375,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
59,|,9.0,[0],9.0,9.0,4.0,"[0, 9.0, 0]",0.0,9.0,9.0,0.993920972644377,1.0,10.0,0,0.0,10.0,|,9.0,[0],9.0,9.0,4.0,"[0, 9.0, 0]",0.0,9.0,9.0,1.0,6.0,30.0,0,0.0,30.0,|,9.0,[0],9.0,9.0,4.0,"[0, 9.0, 0]",0.0,9.0,9.0,1.0,11.0,11.0,0,0.0,11.0
60,|,5.0,[0],5.0,5.0,9.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9940119760479041,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,9.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,9.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
61,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9941002949852508,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
62,|,8.0,[0],8.0,8.0,5.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.9942363112391931,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,5.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,5.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
63,|,9.0,[0],9.0,9.0,8.0,"[0, 9.0, 0]",0.0,9.0,9.0,0.9943820224719101,1.0,10.0,0,0.0,10.0,|,9.0,[0],9.0,9.0,8.0,"[0, 9.0, 0]",0.0,9.0,9.0,1.0,6.0,30.0,0,0.0,30.0,|,9.0,[0],9.0,9.0,8.0,"[0, 9.0, 0]",0.0,9.0,9.0,1.0,11.0,11.0,0,0.0,11.0
64,|,6.0,[0],6.0,6.0,9.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.994475138121547,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,9.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,9.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
65,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.9945945945945946,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
66,|,8.0,[0],8.0,8.0,8.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.9947089947089947,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,8.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,8.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
67,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.994750656167979,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
68,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9948320413436692,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
69,|,0,[0],0.0,0.0,6.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.9948320413436692,10.0,100.0,0,0.0,100.0,|,0.0,[0],0.0,0.0,6.0,"[0, 0.0, 0]",0.0,0.0,0.0,1.0,15.0,75.0,0,0.0,75.0,|,0.0,[0],0.0,0.0,6.0,"[0, 0.0, 0]",0.0,0.0,0.0,1.0,20.0,20.0,0,0.0,20.0
70,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9948717948717949,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
71,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9949109414758269,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
72,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9949874686716792,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
73,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.995,9.0,90.0,0,0.0,90.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,14.0,70.0,0,0.0,70.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,19.0,19.0,0,0.0,19.0
74,|,7.0,[0],7.0,7.0,1.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.995085995085995,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,1.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,1.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
75,|,1.0,[0],1.0,1.0,7.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9950980392156863,9.0,90.0,0,0.0,90.0,|,1.0,[0],1.0,1.0,7.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,14.0,70.0,0,0.0,70.0,|,1.0,[0],1.0,1.0,7.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,19.0,19.0,0,0.0,19.0
76,|,5.0,[0],5.0,5.0,1.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9951573849878934,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,1.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,1.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
77,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.9951573849878934,10.0,100.0,0,0.0,100.0,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,0.0,0.0,1.0,15.0,75.0,0,0.0,75.0,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,0.0,0.0,1.0,20.0,20.0,0,0.0,20.0
78,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9951923076923077,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
79,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.9952830188679245,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
80,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9953379953379954,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
81,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9954128440366973,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
82,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9954545454545455,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
83,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9954954954954955,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
84,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9955555555555555,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
85,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9955849889624724,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
86,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9956521739130435,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
87,|,10.0,[0],10.0,10.0,7.0,"[0, 10.0, 0]",0.0,10.0,10.0,0.9957446808510638,0.0,0.0,0,0.0,0.0,|,10.0,[0],10.0,10.0,7.0,"[0, 10.0, 0]",0.0,10.0,10.0,1.0,5.0,25.0,0,0.0,25.0,|,10.0,[0],10.0,10.0,7.0,"[0, 10.0, 0]",0.0,10.0,10.0,1.0,10.0,10.0,0,0.0,10.0
88,|,8.0,[0],8.0,8.0,10.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.99581589958159,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,10.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,10.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
89,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9958419958419958,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
90,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9959016393442623,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
91,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9959514170040485,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
92,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9959919839679359,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
93,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9960238568588469,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
94,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9960707269155207,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
95,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9961013645224172,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
96,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.996116504854369,8.0,80.0,0,0.0,80.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,13.0,65.0,0,0.0,65.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,18.0,18.0,0,0.0,18.0
97,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9961612284069098,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
98,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.9961832061068703,7.0,70.0,0,0.0,70.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,12.0,60.0,0,0.0,60.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,3.0,3.0,1.0,17.0,17.0,0,0.0,17.0
99,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9962335216572504,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
100,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9962756052141527,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
101,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,0.9963031423290203,6.0,60.0,0,0.0,60.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,11.0,55.0,0,0.0,55.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,4.0,4.0,1.0,16.0,16.0,0,0.0,16.0
102,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.996316758747698,8.0,80.0,0,0.0,80.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,13.0,65.0,0,0.0,65.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,18.0,18.0,0,0.0,18.0
103,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9963570127504554,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
104,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.9964093357271095,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
105,|,6.0,[0],6.0,6.0,8.0,"[0, 6.0, 0]",0.0,6.0,6.0,0.9964476021314387,4.0,40.0,0,0.0,40.0,|,6.0,[0],6.0,6.0,8.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,9.0,45.0,0,0.0,45.0,|,6.0,[0],6.0,6.0,8.0,"[0, 6.0, 0]",0.0,6.0,6.0,1.0,14.0,14.0,0,0.0,14.0
106,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9964788732394366,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
107,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9965095986038395,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
108,|,0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,0.0,0.0,0.9965095986038395,10.0,100.0,0,0.0,100.0,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,0.0,0.0,1.0,15.0,75.0,0,0.0,75.0,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,0.0,0.0,1.0,20.0,20.0,0,0.0,20.0
109,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.996551724137931,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
110,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9965635738831615,8.0,80.0,0,0.0,80.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,13.0,65.0,0,0.0,65.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,18.0,18.0,0,0.0,18.0
111,|,5.0,[0],5.0,5.0,2.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9965928449744463,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,2.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,2.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
112,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9966216216216216,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
113,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9966499162479062,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
114,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.9966555183946488,9.0,90.0,0,0.0,90.0,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,14.0,70.0,0,0.0,70.0,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,1.0,1.0,1.0,19.0,19.0,0,0.0,19.0
115,|,8.0,[0],8.0,8.0,1.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.9966996699669967,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,1.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,1.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
116,|,8.0,[0],8.0,8.0,8.0,"[0, 8.0, 0]",0.0,8.0,8.0,0.996742671009772,2.0,20.0,0,0.0,20.0,|,8.0,[0],8.0,8.0,8.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,7.0,35.0,0,0.0,35.0,|,8.0,[0],8.0,8.0,8.0,"[0, 8.0, 0]",0.0,8.0,8.0,1.0,12.0,12.0,0,0.0,12.0
117,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,5.0,5.0,0.9967689822294022,5.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,10.0,50.0,0,0.0,50.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,5.0,5.0,1.0,15.0,15.0,0,0.0,15.0
118,|,2.0,[0],2.0,2.0,5.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.9967793880837359,8.0,80.0,0,0.0,80.0,|,2.0,[0],2.0,2.0,5.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,13.0,65.0,0,0.0,65.0,|,2.0,[0],2.0,2.0,5.0,"[0, 2.0, 0]",0.0,2.0,2.0,1.0,18.0,18.0,0,0.0,18.0
119,|,7.0,[0],7.0,7.0,2.0,"[0, 7.0, 0]",0.0,7.0,7.0,0.9968152866242038,3.0,30.0,0,0.0,30.0,|,7.0,[0],7.0,7.0,2.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,8.0,40.0,0,0.0,40.0,|,7.0,[0],7.0,7.0,2.0,"[0, 7.0, 0]",0.0,7.0,7.0,1.0,13.0,13.0,0,0.0,13.0
