t,|i=2,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:2,IOPL:2,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:2,DMFS,FR,IL,HC,SC,ITHC,TC,|i=0,IO:1,IOPL:1,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,DMFS,FR,IL,HC,SC,ITHC,TC
57,|,5.0,[0],5.0,11.0,8.0,"[0, 4.0, 0]",0.0,8.0,0.0,0.10126582278481013,-8.0,0.0,800.0,0.0,800.0,|,5.0,[0],5.0,10.0,4.0,"[0, 8.0, 0]",0.0,4.0,0.0,0.21835443037974683,-7.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,8.0,3.0,0.5031645569620253,-2.0,0,0.0,0.0,0.0
58,|,4.0,[0],4.0,11.0,4.0,"[0, 8.0, 0]",0.0,4.0,0.0,0.1,-8.0,0.0,800.0,0.0,800.0,|,4.0,[0],4.0,6.0,8.0,"[0, 5.0, 0]",0.0,8.0,1.0,0.21875,-3.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,5.0,3.0,0.50625,-1.0,0,0.0,0.0,0.0
59,|,9.0,[0],9.0,12.0,8.0,"[0, 5.0, 0]",0.0,8.0,0.0,0.0972644376899696,-9.0,0.0,900.0,0.0,900.0,|,9.0,[0],9.0,10.0,5.0,"[0, 4.0, 0]",0.0,5.0,2.0,0.2188449848024316,-7.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,4.0,"[0, 9.0, 0]",0.0,4.0,3.0,0.5015197568389058,-6.0,0,0.0,0.0,0.0
60,|,5.0,[0],5.0,12.0,5.0,"[0, 4.0, 0]",0.0,5.0,0.0,0.09580838323353294,-9.0,0.0,900.0,0.0,900.0,|,5.0,[0],5.0,11.0,4.0,"[0, 9.0, 0]",0.0,4.0,0.0,0.2155688622754491,-8.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,9.0,"[0, 5.0, 0]",0.0,9.0,3.0,0.5029940119760479,-2.0,0,0.0,0.0,0.0
61,|,5.0,[0],5.0,13.0,4.0,"[0, 9.0, 0]",0.0,4.0,0.0,0.0943952802359882,-10.0,0.0,1000.0,0.0,1000.0,|,5.0,[0],5.0,7.0,9.0,"[0, 5.0, 0]",0.0,9.0,1.0,0.2153392330383481,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.504424778761062,-2.0,0,0.0,0.0,0.0
62,|,8.0,[0],8.0,12.0,9.0,"[0, 5.0, 0]",0.0,9.0,0.0,0.09221902017291066,-9.0,0.0,900.0,0.0,900.0,|,8.0,[0],8.0,10.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.2132564841498559,-7.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,5.0,"[0, 8.0, 0]",0.0,5.0,3.0,0.5014409221902018,-5.0,0,0.0,0.0,0.0
63,|,9.0,[0],9.0,16.0,5.0,"[0, 5.0, 0]",0.0,5.0,0.0,0.0898876404494382,-13.0,0.0,1300.0,0.0,1300.0,|,9.0,[0],9.0,14.0,5.0,"[0, 8.0, 0]",0.0,5.0,0.0,0.20786516853932585,-11.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,8.0,"[0, 9.0, 0]",0.0,8.0,3.0,0.49719101123595505,-6.0,0,0.0,0.0,0.0
64,|,6.0,[0],6.0,17.0,5.0,"[0, 8.0, 0]",0.0,5.0,0.0,0.08839779005524862,-14.0,0.0,1400.0,0.0,1400.0,|,6.0,[0],6.0,12.0,8.0,"[0, 9.0, 0]",0.0,8.0,0.0,0.20441988950276244,-9.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,9.0,"[0, 6.0, 0]",0.0,9.0,3.0,0.4972375690607735,-3.0,0,0.0,0.0,0.0
65,|,8.0,[0],8.0,17.0,8.0,"[0, 9.0, 0]",0.0,8.0,0.0,0.08648648648648649,-14.0,0.0,1400.0,0.0,1400.0,|,8.0,[0],8.0,11.0,9.0,"[0, 6.0, 0]",0.0,9.0,0.0,0.2,-8.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,6.0,3.0,0.4945945945945946,-5.0,0,0.0,0.0,0.0
66,|,8.0,[0],8.0,16.0,9.0,"[0, 6.0, 0]",0.0,9.0,0.0,0.08465608465608465,-13.0,0.0,1300.0,0.0,1300.0,|,8.0,[0],8.0,13.0,6.0,"[0, 8.0, 0]",0.0,6.0,0.0,0.19576719576719576,-10.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,8.0,"[0, 8.0, 0]",0.0,8.0,3.0,0.49206349206349204,-5.0,0,0.0,0.0,0.0
67,|,3.0,[0],3.0,13.0,6.0,"[0, 8.0, 0]",0.0,6.0,0.0,0.08398950131233596,-10.0,0.0,1000.0,0.0,1000.0,|,3.0,[0],3.0,8.0,8.0,"[0, 8.0, 0]",0.0,8.0,0.0,0.1942257217847769,-5.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,8.0,3.0,0.49606299212598426,0.0,0,0,0.0,0.0
68,|,6.0,[0],6.0,11.0,8.0,"[0, 8.0, 0]",0.0,8.0,0.0,0.082687338501292,-8.0,0.0,800.0,0.0,800.0,|,6.0,[0],6.0,6.0,8.0,"[0, 3.0, 0]",0.0,8.0,3.0,0.19896640826873385,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.49612403100775193,-3.0,0,0.0,0.0,0.0
69,|,0,[0],0.0,3.0,8.0,"[0, 3.0, 0]",0.0,8.0,0.0,0.082687338501292,0.0,0.0,0,0.0,0.0,|,0.0,[0],0.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.19896640826873385,0.0,0.0,0,0.0,0.0,|,0.0,[0],0.0,0.0,6.0,"[0, 0.0, 0]",0.0,3.0,0.0,0.49612403100775193,3.0,3.0,0,0.0,3.0
70,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.08974358974358974,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.20512820512820512,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5,0.0,0,0,0.0,0.0
71,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.09669211195928754,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.21119592875318066,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5038167938931297,0.0,0,0,0.0,0.0
72,|,6.0,[0],6.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.10275689223057644,-3.0,0.0,300.0,0.0,300.0,|,6.0,[0],6.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.21553884711779447,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5037593984962406,-3.0,0,0.0,0.0,0.0
73,|,1.0,[0],1.0,4.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.1025,-1.0,0.0,100.0,0.0,100.0,|,1.0,[0],1.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,0.0,0.215,-1.0,0.0,0.0,0.0,0.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,4.0,1.0,0.505,2.0,2.0,0,0.0,2.0
74,|,7.0,[0],7.0,8.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.10565110565110565,-5.0,0.0,500.0,0.0,500.0,|,7.0,[0],7.0,7.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.21867321867321868,-4.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,1.0,"[0, 7.0, 0]",0.0,3.0,3.0,0.5036855036855037,-4.0,0,0.0,0.0,0.0
75,|,1.0,[0],1.0,5.0,4.0,"[0, 3.0, 0]",0.0,4.0,0.0,0.1053921568627451,-2.0,0.0,200.0,0.0,200.0,|,1.0,[0],1.0,5.0,3.0,"[0, 5.0, 0]",0.0,3.0,0.0,0.2181372549019608,-2.0,0.0,0.0,0.0,0.0,|,1.0,[0],1.0,1.0,7.0,"[0, 1.0, 0]",0.0,5.0,1.0,0.5049019607843137,2.0,2.0,0,0.0,2.0
76,|,5.0,[0],5.0,7.0,3.0,"[0, 5.0, 0]",0.0,3.0,1.0,0.10653753026634383,-4.0,0.0,400.0,0.0,400.0,|,5.0,[0],5.0,5.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.22276029055690072,-2.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,1.0,"[0, 5.0, 0]",0.0,3.0,3.0,0.5060532687651331,-2.0,0,0.0,0.0,0.0
77,|,0.0,[0],0.0,2.0,5.0,"[0, 2.0, 0]",0.0,4.0,0.0,0.10653753026634383,1.0,10.0,0,0.0,10.0,|,0.0,[0],0.0,2.0,3.0,"[0, 2.0, 0]",0.0,2.0,0.0,0.22276029055690072,1.0,5.0,0,0.0,5.0,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,2.0,0.0,0.5060532687651331,3.0,3.0,0,0.0,3.0
78,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.11298076923076923,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.2283653846153846,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,0.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5096153846153846,0.0,0,0,0.0,0.0
79,|,8.0,[0],8.0,8.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.1179245283018868,-5.0,0.0,500.0,0.0,500.0,|,8.0,[0],8.0,8.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.23113207547169812,-5.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,3.0,"[0, 8.0, 0]",0.0,3.0,3.0,0.5070754716981132,-5.0,0,0.0,0.0,0.0
80,|,5.0,[0],5.0,10.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.11655011655011654,-7.0,0.0,700.0,0.0,700.0,|,5.0,[0],5.0,10.0,3.0,"[0, 8.0, 0]",0.0,3.0,0.0,0.22843822843822845,-7.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,8.0,"[0, 5.0, 0]",0.0,8.0,3.0,0.5081585081585082,-2.0,0,0.0,0.0,0.0
81,|,7.0,[0],7.0,14.0,3.0,"[0, 8.0, 0]",0.0,3.0,0.0,0.11467889908256881,-11.0,0.0,1100.0,0.0,1100.0,|,7.0,[0],7.0,9.0,8.0,"[0, 5.0, 0]",0.0,8.0,1.0,0.22706422018348624,-6.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,5.0,"[0, 7.0, 0]",0.0,5.0,3.0,0.5068807339449541,-4.0,0,0.0,0.0,0.0
82,|,4.0,[0],4.0,10.0,8.0,"[0, 5.0, 0]",0.0,8.0,0.0,0.11363636363636363,-7.0,0.0,700.0,0.0,700.0,|,4.0,[0],4.0,8.0,5.0,"[0, 7.0, 0]",0.0,5.0,0.0,0.225,-5.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,7.0,3.0,0.509090909090909,-1.0,0,0.0,0.0,0.0
83,|,4.0,[0],4.0,9.0,5.0,"[0, 7.0, 0]",0.0,5.0,0.0,0.11261261261261261,-6.0,0.0,600.0,0.0,600.0,|,4.0,[0],4.0,5.0,7.0,"[0, 4.0, 0]",0.0,7.0,2.0,0.22747747747747749,-2.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,3.0,0.5112612612612613,-1.0,0,0.0,0.0,0.0
84,|,6.0,[0],6.0,8.0,7.0,"[0, 4.0, 0]",0.0,7.0,1.0,0.11333333333333333,-5.0,0.0,500.0,0.0,500.0,|,6.0,[0],6.0,7.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.2288888888888889,-4.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,4.0,3.0,0.5111111111111111,-3.0,0,0.0,0.0,0.0
85,|,3.0,[0],3.0,7.0,4.0,"[0, 4.0, 0]",0.0,4.0,0.0,0.11258278145695365,-4.0,0.0,400.0,0.0,400.0,|,3.0,[0],3.0,6.0,4.0,"[0, 6.0, 0]",0.0,4.0,0.0,0.22737306843267108,-3.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.5143487858719646,0.0,0,0,0.0,0.0
86,|,7.0,[0],7.0,10.0,4.0,"[0, 6.0, 0]",0.0,4.0,0.0,0.1108695652173913,-7.0,0.0,700.0,0.0,700.0,|,7.0,[0],7.0,7.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.23043478260869565,-4.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,3.0,3.0,0.5130434782608696,-4.0,0,0.0,0.0,0.0
87,|,10.0,[0],10.0,14.0,6.0,"[0, 3.0, 0]",0.0,6.0,0.0,0.10851063829787234,-11.0,0.0,1100.0,0.0,1100.0,|,10.0,[0],10.0,14.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.225531914893617,-11.0,0.0,0.0,0.0,0.0,|,10.0,[0],10.0,10.0,7.0,"[0, 10.0, 0]",0.0,7.0,3.0,0.5085106382978724,-7.0,0,0.0,0.0,0.0
88,|,8.0,[0],8.0,19.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.10669456066945607,-16.0,0.0,1600.0,0.0,1600.0,|,8.0,[0],8.0,15.0,7.0,"[0, 10.0, 0]",0.0,7.0,0.0,0.2217573221757322,-12.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,10.0,"[0, 8.0, 0]",0.0,10.0,3.0,0.5062761506276151,-5.0,0,0.0,0.0,0.0
89,|,3.0,[0],3.0,15.0,7.0,"[0, 10.0, 0]",0.0,7.0,0.0,0.10602910602910603,-12.0,0.0,1200.0,0.0,1200.0,|,3.0,[0],3.0,8.0,10.0,"[0, 8.0, 0]",0.0,10.0,0.0,0.2203742203742204,-5.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,8.0,"[0, 3.0, 0]",0.0,8.0,3.0,0.5093555093555093,0.0,0,0,0.0,0.0
90,|,7.0,[0],7.0,12.0,10.0,"[0, 8.0, 0]",0.0,10.0,0.0,0.10450819672131148,-9.0,0.0,900.0,0.0,900.0,|,7.0,[0],7.0,7.0,8.0,"[0, 3.0, 0]",0.0,8.0,3.0,0.22336065573770492,-4.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,3.0,3.0,0.5081967213114754,-4.0,0,0.0,0.0,0.0
91,|,6.0,[0],6.0,10.0,8.0,"[0, 3.0, 0]",0.0,8.0,0.0,0.10323886639676114,-7.0,0.0,700.0,0.0,700.0,|,6.0,[0],6.0,10.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.22064777327935223,-7.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,7.0,3.0,0.5080971659919028,-3.0,0,0.0,0.0,0.0
92,|,5.0,[0],5.0,12.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.10220440881763528,-9.0,0.0,900.0,0.0,900.0,|,5.0,[0],5.0,8.0,7.0,"[0, 6.0, 0]",0.0,7.0,0.0,0.218436873747495,-5.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,6.0,3.0,0.5090180360721442,-2.0,0,0.0,0.0,0.0
93,|,4.0,[0],4.0,9.0,7.0,"[0, 6.0, 0]",0.0,7.0,0.0,0.10139165009940358,-6.0,0.0,600.0,0.0,600.0,|,4.0,[0],4.0,6.0,6.0,"[0, 5.0, 0]",0.0,6.0,1.0,0.21868787276341947,-3.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,5.0,3.0,0.510934393638171,-1.0,0,0.0,0.0,0.0
94,|,6.0,[0],6.0,9.0,6.0,"[0, 5.0, 0]",0.0,6.0,0.0,0.10019646365422397,-6.0,0.0,600.0,0.0,600.0,|,6.0,[0],6.0,7.0,5.0,"[0, 4.0, 0]",0.0,5.0,2.0,0.2200392927308448,-4.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,4.0,3.0,0.5108055009823183,-3.0,0,0.0,0.0,0.0
95,|,4.0,[0],4.0,8.0,5.0,"[0, 4.0, 0]",0.0,5.0,0.0,0.09941520467836257,-5.0,0.0,500.0,0.0,500.0,|,4.0,[0],4.0,7.0,4.0,"[0, 6.0, 0]",0.0,4.0,0.0,0.21832358674463936,-4.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,6.0,3.0,0.5126705653021443,-1.0,0,0.0,0.0,0.0
96,|,2.0,[0],2.0,6.0,4.0,"[0, 6.0, 0]",0.0,4.0,0.0,0.09902912621359224,-3.0,0.0,300.0,0.0,300.0,|,2.0,[0],2.0,3.0,6.0,"[0, 3.0, 0]",0.0,6.0,2.0,0.22135922330097088,0.0,0.0,0,0.0,0.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,3.0,2.0,0.5145631067961165,1.0,1.0,0,0.0,1.0
97,|,6.0,[0],6.0,6.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.1036468330134357,-3.0,0.0,300.0,0.0,300.0,|,6.0,[0],6.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.22456813819577734,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5143953934740882,-3.0,0,0.0,0.0,0.0
98,|,3.0,[0],3.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.10305343511450382,-3.0,0.0,300.0,0.0,300.0,|,3.0,[0],3.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.22328244274809161,-3.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.517175572519084,0.0,0,0,0.0,0.0
99,|,7.0,[0],7.0,10.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.1016949152542373,-7.0,0.0,700.0,0.0,700.0,|,7.0,[0],7.0,7.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.22598870056497175,-4.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,3.0,"[0, 7.0, 0]",0.0,3.0,3.0,0.5160075329566854,-4.0,0,0.0,0.0,0.0
100,|,6.0,[0],6.0,10.0,6.0,"[0, 3.0, 0]",0.0,6.0,0.0,0.1005586592178771,-7.0,0.0,700.0,0.0,700.0,|,6.0,[0],6.0,10.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.22346368715083798,-7.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,7.0,3.0,0.515828677839851,-3.0,0,0.0,0.0,0.0
101,|,4.0,[0],4.0,11.0,3.0,"[0, 7.0, 0]",0.0,3.0,0.0,0.09981515711645102,-8.0,0.0,800.0,0.0,800.0,|,4.0,[0],4.0,7.0,7.0,"[0, 6.0, 0]",0.0,7.0,0.0,0.22181146025878004,-4.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,6.0,3.0,0.5175600739371534,-1.0,0,0.0,0.0,0.0
102,|,2.0,[0],2.0,6.0,7.0,"[0, 6.0, 0]",0.0,7.0,0.0,0.09944751381215469,-3.0,0.0,300.0,0.0,300.0,|,2.0,[0],2.0,3.0,6.0,"[0, 3.0, 0]",0.0,6.0,2.0,0.22467771639042358,0.0,0.0,0,0.0,0.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,3.0,2.0,0.5193370165745856,1.0,1.0,0,0.0,1.0
103,|,6.0,[0],6.0,6.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.10382513661202186,-3.0,0.0,300.0,0.0,300.0,|,6.0,[0],6.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.22768670309653916,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,2.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5191256830601093,-3.0,0,0.0,0.0,0.0
104,|,8.0,[0],8.0,11.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.10233393177737882,-8.0,0.0,800.0,0.0,800.0,|,8.0,[0],8.0,11.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.2244165170556553,-8.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,6.0,3.0,0.5170556552962298,-5.0,0,0.0,0.0,0.0
105,|,6.0,[0],6.0,14.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.10124333925399645,-11.0,0.0,1100.0,0.0,1100.0,|,6.0,[0],6.0,11.0,6.0,"[0, 8.0, 0]",0.0,6.0,0.0,0.22202486678507993,-8.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,8.0,"[0, 6.0, 0]",0.0,8.0,3.0,0.5168738898756661,-3.0,0,0.0,0.0,0.0
106,|,5.0,[0],5.0,13.0,6.0,"[0, 8.0, 0]",0.0,6.0,0.0,0.10035211267605634,-10.0,0.0,1000.0,0.0,1000.0,|,5.0,[0],5.0,8.0,8.0,"[0, 6.0, 0]",0.0,8.0,0.0,0.22007042253521128,-5.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,6.0,"[0, 5.0, 0]",0.0,6.0,3.0,0.5176056338028169,-2.0,0,0.0,0.0,0.0
107,|,5.0,[0],5.0,10.0,8.0,"[0, 6.0, 0]",0.0,8.0,0.0,0.09947643979057591,-7.0,0.0,700.0,0.0,700.0,|,5.0,[0],5.0,7.0,6.0,"[0, 5.0, 0]",0.0,6.0,1.0,0.2198952879581152,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.518324607329843,-2.0,0,0.0,0.0,0.0
108,|,0,[0],0.0,4.0,6.0,"[0, 4.0, 0]",0.0,6.0,0.0,0.09947643979057591,-1.0,0.0,100.0,0.0,100.0,|,0.0,[0],0.0,2.0,5.0,"[0, 2.0, 0]",0.0,4.0,0.0,0.2198952879581152,1.0,5.0,0,0.0,5.0,|,0.0,[0],0.0,0.0,5.0,"[0, 0.0, 0]",0.0,2.0,0.0,0.518324607329843,3.0,3.0,0,0.0,3.0
109,|,7.0,[0],7.0,7.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.10344827586206896,-4.0,0.0,400.0,0.0,400.0,|,7.0,[0],7.0,7.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.22241379310344828,-4.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,0.0,"[0, 7.0, 0]",0.0,3.0,3.0,0.5172413793103449,-4.0,0,0.0,0.0,0.0
110,|,2.0,[0],2.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.10309278350515463,-3.0,0.0,300.0,0.0,300.0,|,2.0,[0],2.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.22164948453608246,-3.0,0.0,0.0,0.0,0.0,|,2.0,[0],2.0,2.0,7.0,"[0, 2.0, 0]",0.0,6.0,2.0,0.5189003436426117,1.0,1.0,0,0.0,1.0
111,|,5.0,[0],5.0,8.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.10221465076660988,-5.0,0.0,500.0,0.0,500.0,|,5.0,[0],5.0,5.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.22487223168654175,-2.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,2.0,"[0, 5.0, 0]",0.0,3.0,3.0,0.5195911413969335,-2.0,0,0.0,0.0,0.0
112,|,5.0,[0],5.0,7.0,6.0,"[0, 3.0, 0]",0.0,6.0,1.0,0.10304054054054054,-4.0,0.0,400.0,0.0,400.0,|,5.0,[0],5.0,7.0,3.0,"[0, 5.0, 0]",0.0,3.0,1.0,0.22466216216216217,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.5202702702702703,-2.0,0,0.0,0.0,0.0
113,|,5.0,[0],5.0,9.0,3.0,"[0, 5.0, 0]",0.0,3.0,0.0,0.10217755443886097,-6.0,0.0,600.0,0.0,600.0,|,5.0,[0],5.0,7.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.22445561139028475,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.5209380234505863,-2.0,0,0.0,0.0,0.0
114,|,1.0,[0],1.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,0.0,0.1020066889632107,-2.0,0.0,200.0,0.0,200.0,|,1.0,[0],1.0,3.0,5.0,"[0, 3.0, 0]",0.0,5.0,1.0,0.225752508361204,0.0,0.0,0,0.0,0.0,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,3.0,1.0,0.5217391304347826,2.0,2.0,0,0.0,2.0
115,|,8.0,[0],8.0,8.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.10561056105610561,-5.0,0.0,500.0,0.0,500.0,|,8.0,[0],8.0,8.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.22772277227722773,-5.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,1.0,"[0, 8.0, 0]",0.0,3.0,3.0,0.5198019801980198,-5.0,0,0.0,0.0,0.0
116,|,8.0,[0],8.0,13.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.10423452768729642,-10.0,0.0,1000.0,0.0,1000.0,|,8.0,[0],8.0,13.0,3.0,"[0, 8.0, 0]",0.0,3.0,0.0,0.2247557003257329,-10.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,8.0,"[0, 8.0, 0]",0.0,8.0,3.0,0.5179153094462541,-5.0,0,0.0,0.0,0.0
