t,|i=0,IO:EXT,IOPL:EXT,OQ:1,OQ:2,OO:1,OO:2,IS:1,IS:2,ISPL:1,ISPL:2,RM:1,RM:2,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:0,IOPL:0,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:0,DMFS,FR,IL,HC,SC,ITHC,TC,|i=2,IO:0,IOPL:0,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:0,DMFS,FR,IL,HC,SC,ITHC,TC
653,|,53.76976036451115,[0],53.76976036451116,53.76976036451116,53.76976036451108,53.76976036451113,48.83978369388003,48.83978369388002,"[0, 49.99999999999996, 0]","[0, 53.76976036451116, 0]",4.263256414560601e-14,0.0,53.76976036451115,53.76976036451115,0.9512189241720024,6.2302396354888785,62.30239635488921,0,0.0,62.30239635488921,|,53.76976036451116,[0],53.76976036451116,53.76976036451121,48.83978369388003,"[0, 53.76976036451116, 0]",0.0,49.99999999999996,49.99999999999996,0.9187526478574359,-3.7697603645111997,0,37.697603645112,499.99999999999955,537.6976036451115,|,53.76976036451116,[0],53.76976036451115,53.769760364511164,48.839783693880015,"[0, 53.76976036451115, 0]",0.0,53.76976036451116,53.76976036451116,0.9841124748432762,6.230239635488829,62.30239635488829,0,537.6976036451116,599.9999999999999
654,|,37.103085704347414,[0],37.103085704347414,37.10308570434741,40.872846068858536,37.10308570434738,49.99999999999996,53.76976036451116,"[0, 40.872846068858614, 0]","[0, 37.10308570434741, 0]",0.0,3.769760364511157,37.103085704347414,37.103085704347414,0.9512743129784903,19.127153931141464,228.9691429565262,0,0.0,228.9691429565262,|,37.103085704347414,[0],37.10308570434741,37.103085704347464,53.76976036451116,"[0, 37.10308570434741, 0]",0.0,40.872846068858614,37.103085704347414,0.9188449007196187,12.896914295652543,128.96914295652545,0,408.72846068858615,537.6976036451116,|,37.10308570434741,[0],37.103085704347414,37.10308570434743,53.76976036451115,"[0, 37.103085704347414, 0]",0.0,37.10308570434741,37.10308570434741,0.9841305144424761,22.89691429565257,228.96914295652573,0,371.03085704347404,599.9999999999998
655,|,56.129310908957706,[0],56.129310908957706,56.129310908957706,56.12931090895763,56.12931090895768,40.872846068858614,37.10308570434741,"[0, 49.99999999999995, 0]","[0, 56.129310908957706, 0]",4.973799150320701e-14,0.0,56.129310908957706,56.129310908957706,0.9513578661486465,3.8706890910423226,38.70689091042372,0,0.0,38.70689091042372,|,56.129310908957706,[0],56.1293109089577,56.12931090895775,37.10308570434741,"[0, 56.1293109089577, 0]",0.0,49.99999999999995,49.99999999999995,0.9187968105672989,-6.1293109089577555,0,61.293109089577555,499.9999999999995,561.293109089577,|,56.129310908957706,[0],56.129310908957706,56.12931090895771,37.103085704347414,"[0, 56.129310908957706, 0]",0.0,56.129310908957706,56.129310908957706,0.9841577269028462,3.87068909104228,38.7068909104228,0,561.293109089577,599.9999999999998
656,|,71.28029658171162,[0],71.28029658171162,71.28029658171162,77.40960749066932,71.2802965817116,49.99999999999995,56.129310908957706,"[0, 56.1293109089577, 0]","[0, 59.999999999999986, 0]",0.0,6.129310908957706,53.87068909104232,53.87068909104232,0.9509328479610635,-17.409607490669302,61.29310908957706,174.09607490669302,0.0,235.38918399627008,|,71.28029658171162,[0],71.28029658171164,71.2802965817117,56.1293109089577,"[0, 71.28029658171164, 0]",0.0,56.1293109089577,49.99999999999994,0.9183245506430704,-21.28029658171168,0,212.8029658171168,561.293109089577,774.0960749066938,|,71.28029658171162,[0],71.28029658171164,71.28029658171164,56.129310908957706,"[0, 71.28029658171164, 0]",0.0,59.999999999999986,59.999999999999986,0.9838482831560375,-11.280296581711639,0,112.80296581711639,599.9999999999999,712.8029658171163
657,|,65.99073284130287,[0],65.99073284130286,65.99073284130287,87.27102942301448,77.27102942301447,56.1293109089577,59.999999999999986,"[0, 71.28029658171164, 0]","[0, 71.28029658171164, 0]",0.0,9.999999999999993,56.1293109089577,38.7197034182884,0.9502016975985393,-27.271029423014475,99.99999999999993,272.71029423014477,0.0,372.7102942301447,|,65.99073284130286,[0],65.99073284130284,65.9907328413029,71.28029658171164,"[0, 65.99073284130284, 0]",0.0,71.28029658171164,49.99999999999996,0.918002042323378,-15.9907328413029,0,159.907328413029,712.8029658171164,872.7102942301453,|,65.99073284130287,[0],65.99073284130287,65.99073284130287,71.28029658171164,"[0, 65.99073284130287, 0]",0.0,71.28029658171164,60.0,0.983698455331708,-5.990732841302872,0,59.90732841302872,712.8029658171164,772.7102942301451
658,|,30.6153971185223,[0],30.615397118522292,30.615397118522313,46.60612995982514,36.60612995982514,71.28029658171164,71.28029658171164,"[0, 46.606129959825196, 0]","[0, 36.60612995982518, 0]",0.0,10.0,57.88642654153678,30.615397118522303,0.9502480367302674,13.393870040174864,233.93870040174863,0,0.0,233.93870040174863,|,30.615397118522292,[0],30.615397118522292,30.615397118522353,65.99073284130284,"[0, 30.615397118522292, 0]",0.0,46.606129959825196,30.615397118522296,0.9180783444055568,19.38460288147765,193.8460288147765,0,466.06129959825194,659.9073284130284,|,30.615397118522313,[0],30.615397118522313,30.61539711852231,65.99073284130287,"[0, 30.615397118522313, 0]",0.0,36.60612995982518,30.61539711852231,0.9837136245119678,29.384602881477687,293.84602881477684,0,366.0612995982518,659.9073284130286
659,|,43.95788978872044,[0],43.95788978872044,43.95788978872044,43.95788978872038,43.957889788720394,46.606129959825196,36.60612995982518,"[0, 43.95788978872044, 0]","[0, 43.95788978872045, 0]",1.4210854715202004e-14,0.0,43.95788978872044,43.95788978872044,0.9503144203078187,16.0421102112796,160.42110211279615,0,0.0,160.42110211279615,|,43.95788978872044,[0],43.95788978872044,43.95788978872049,30.615397118522292,"[0, 43.95788978872044, 0]",0.0,43.95788978872044,43.95788978872044,0.9181876517015886,6.0421102112795,60.421102112795,0,439.57889788720445,499.99999999999943,|,43.95788978872044,[0],43.95788978872044,43.95788978872045,30.615397118522313,"[0, 43.95788978872044, 0]",0.0,43.95788978872045,43.95788978872045,0.9837353552698955,16.042110211279557,160.42110211279555,0,439.5788978872045,600.0
660,|,31.03714332102316,[0],31.037143321023166,31.037143321023166,31.037143321023102,31.03714332102311,43.95788978872044,43.95788978872045,"[0, 31.037143321023166, 0]","[0, 31.037143321023166, 0]",7.105427357601002e-15,0.0,31.03714332102316,31.03714332102316,0.9503611848560247,28.96285667897689,289.62856678976897,0,0.0,289.62856678976897,|,31.037143321023166,[0],31.037143321023173,31.03714332102323,43.95788978872044,"[0, 31.037143321023173, 0]",0.0,31.037143321023166,31.037143321023166,0.9182646542751632,18.962856678976777,189.62856678976777,0,310.37143321023166,499.99999999999943,|,31.037143321023166,[0],31.03714332102316,31.037143321023173,43.95788978872044,"[0, 31.03714332102316, 0]",0.0,31.037143321023166,31.037143321023166,0.9837506637108405,28.962856678976834,289.62856678976834,0,310.37143321023166,600.0
661,|,48.57908998051788,[0],48.57908998051788,48.57908998051788,48.57908998051781,48.57908998051782,31.037143321023166,31.037143321023166,"[0, 48.57908998051788, 0]","[0, 48.57908998051788, 0]",7.105427357601002e-15,0.0,48.57908998051788,48.57908998051788,0.9504342038930471,11.420910019482179,114.20910019482186,0,0.0,114.20910019482186,|,48.57908998051788,[0],48.57908998051787,48.57908998051793,31.037143321023173,"[0, 48.57908998051787, 0]",0.0,48.57908998051788,48.57908998051788,0.9183848875284795,1.420910019482072,14.20910019482072,0,485.7908998051788,499.99999999999955,|,48.57908998051788,[0],48.57908998051787,48.579089980517885,31.03714332102316,"[0, 48.57908998051787, 0]",0.0,48.57908998051788,48.57908998051788,0.9837745665958036,11.420910019482115,114.20910019482115,0,485.7908998051788,600.0
662,|,48.45664804229514,[0],48.45664804229515,48.45664804229514,48.45664804229507,48.456648042295086,48.57908998051788,48.57908998051788,"[0, 48.45664804229515, 0]","[0, 48.45664804229514, 0]",7.105427357601002e-15,0.0,48.45664804229514,48.45664804229514,0.9505068251901295,11.543351957704914,115.43351957704921,0,0.0,115.43351957704921,|,48.45664804229515,[0],48.45664804229515,48.45664804229521,48.57908998051787,"[0, 48.45664804229515, 0]",0.0,48.45664804229515,48.45664804229515,0.9185044658626277,1.5433519577047932,15.433519577047932,0,484.5664804229515,499.99999999999943,|,48.45664804229514,[0],48.45664804229514,48.456648042295164,48.57908998051787,"[0, 48.45664804229514, 0]",0.0,48.45664804229514,48.45664804229514,0.9837983392800351,11.543351957704843,115.43351957704843,0,484.56648042295143,599.9999999999999
663,|,52.278879174459554,[0],52.27887917445956,52.278879174459554,52.27887917445948,52.27887917445949,48.45664804229515,48.45664804229514,"[0, 49.99999999999994, 0]","[0, 52.278879174459554, 0]",1.4210854715202004e-14,0.0,52.278879174459554,52.278879174459554,0.9505849365452214,7.721120825540503,77.21120825540517,0,0.0,77.21120825540517,|,52.27887917445956,[0],52.27887917445956,52.278879174459625,48.45664804229515,"[0, 52.27887917445956, 0]",0.0,49.99999999999994,49.99999999999994,0.9185642880230154,-2.278879174459618,0,22.788791744596182,499.99999999999943,522.7887917445956,|,52.278879174459554,[0],52.27887917445955,52.278879174459576,48.45664804229514,"[0, 52.27887917445955, 0]",0.0,52.278879174459554,52.278879174459554,0.9838239091425149,7.7211208255404316,77.21120825540432,0,522.7887917445955,599.9999999999999
664,|,52.81256118525661,[0],52.81256118525661,52.81256118525662,55.09144035971616,52.81256118525655,49.99999999999994,52.278879174459554,"[0, 52.27887917445956, 0]","[0, 52.81256118525662, 0]",0.0,2.278879174459597,52.81256118525661,52.81256118525661,0.9506635953454474,4.908559640283848,71.87438814743444,0,0.0,71.87438814743444,|,52.81256118525661,[0],52.812561185256605,52.81256118525667,52.27887917445956,"[0, 52.812561185256605, 0]",0.0,52.27887917445956,49.99999999999994,0.9186091451734288,-2.812561185256669,0,28.125611852566692,522.7887917445956,550.9144035971624,|,52.81256118525662,[0],52.81256118525661,52.81256118525664,52.27887917445955,"[0, 52.81256118525661, 0]",0.0,52.81256118525662,52.81256118525662,0.9838496582119329,7.187438814743359,71.87438814743359,0,528.1256118525662,599.9999999999998
665,|,39.177900899848524,[0],39.17790089984852,39.17790089984853,41.99046208510511,39.17790089984846,52.27887917445956,52.81256118525662,"[0, 41.990462085105186, 0]","[0, 39.17790089984853, 0]",0.0,2.812561185256655,39.177900899848524,39.177900899848524,0.950721785144999,18.009537914894885,208.2209910015154,0,0.0,208.2209910015154,|,39.17790089984852,[0],39.17790089984852,39.177900899848574,52.812561185256605,"[0, 39.17790089984852, 0]",0.0,41.990462085105186,39.17790089984852,0.9187051415793457,10.82209910015142,108.2209910015142,0,419.90462085105185,528.1256118525661,|,39.17790089984853,[0],39.17790089984853,39.17790089984857,52.81256118525661,"[0, 39.17790089984853, 0]",0.0,39.17790089984853,39.17790089984853,0.9838687067250526,20.82209910015144,208.2209910015144,0,391.7790089984853,599.9999999999998
666,|,57.59186472418535,[0],57.591864724185356,57.59186472418535,57.59186472418528,57.59186472418528,41.990462085105186,39.17790089984853,"[0, 49.999999999999936, 0]","[0, 57.59186472418535, 0]",0.0,0.0,57.59186472418535,57.59186472418535,0.9508070759039927,2.408135275814722,24.08135275814722,0,0.0,24.08135275814722,|,57.591864724185356,[0],57.59186472418536,57.59186472418542,39.17790089984852,"[0, 57.59186472418536, 0]",0.0,49.999999999999936,49.999999999999936,0.9186176894799079,-7.59186472418542,0,75.9186472418542,499.9999999999994,575.9186472418536,|,57.59186472418535,[0],57.59186472418534,57.59186472418538,39.17790089984853,"[0, 57.59186472418534, 0]",0.0,57.59186472418535,57.59186472418535,0.9838966267755458,2.4081352758146224,24.081352758146224,0,575.9186472418535,599.9999999999997
667,|,12.982575186370198,[0],12.982575186370198,12.982575186370198,20.574439910555533,12.98257518637012,49.999999999999936,57.59186472418535,"[0, 20.57443991055562, 0]","[0, 12.982575186370198, 0]",0.0,7.591864724185413,12.982575186370198,12.982575186370198,0.9508262617053632,39.42556008944446,470.17424813629873,0,0.0,470.17424813629873,|,12.982575186370198,[0],12.982575186370198,12.982575186370248,57.59186472418536,"[0, 12.982575186370198, 0]",0.0,20.57443991055562,12.982575186370198,0.9186494295090565,37.017424813629745,370.1742481362975,0,205.74439910555617,575.9186472418537,|,12.982575186370198,[0],12.982575186370198,12.98257518637024,57.59186472418534,"[0, 12.982575186370198, 0]",0.0,12.982575186370198,12.982575186370198,0.9839029072747388,47.017424813629766,470.17424813629765,0,129.82575186370198,599.9999999999997
668,|,57.51355924234669,[0],57.513559242346695,57.513559242346695,57.51355924234661,57.513559242346616,20.57443991055562,12.982575186370198,"[0, 49.99999999999994, 0]","[0, 57.513559242346695, 0]",7.105427357601002e-15,0.0,57.51355924234669,57.51355924234669,0.9509110762265593,2.4864407576533836,24.864407576533907,0,0.0,24.864407576533907,|,57.513559242346695,[0],57.5135592423467,57.513559242346744,12.982575186370198,"[0, 57.5135592423467, 0]",0.0,49.99999999999994,49.99999999999994,0.9185644158084425,-7.513559242346751,0,75.13559242346751,499.99999999999943,575.135592423467,|,57.513559242346695,[0],57.51355924234669,57.51355924234673,12.982575186370198,"[0, 57.51355924234669, 0]",0.0,57.513559242346695,57.513559242346695,0.9839306714281161,2.48644075765327,24.8644075765327,0,575.135592423467,599.9999999999997
669,|,41.960026714999664,[0],41.960026714999664,41.960026714999664,49.47358595734633,41.96002671499958,49.99999999999994,57.513559242346695,"[0, 49.473585957346415, 0]","[0, 41.960026714999664, 0]",0.0,7.513559242346744,41.960026714999664,41.960026714999664,0.9509727697904043,10.52641404265367,180.39973285000414,0,0.0,180.39973285000414,|,41.960026714999664,[0],41.96002671499967,41.960026714999714,57.5135592423467,"[0, 41.96002671499967, 0]",0.0,49.473585957346415,41.960026714999664,0.9186667617355151,8.039973285000286,80.39973285000286,0,494.73585957346415,575.135592423467,|,41.960026714999664,[0],41.960026714999664,41.9600267149997,57.51355924234669,"[0, 41.960026714999664, 0]",0.0,41.960026714999664,41.960026714999664,0.9839508669034289,18.039973285000293,180.39973285000292,0,419.6002671499966,599.9999999999995
670,|,37.95541703469781,[0],37.95541703469781,37.95541703469782,37.95541703469772,37.95541703469774,49.473585957346415,41.960026714999664,"[0, 37.95541703469781, 0]","[0, 37.95541703469782, 0]",7.105427357601002e-15,0.0,37.95541703469781,37.95541703469781,0.9510284419772302,22.04458296530227,220.44582965302277,0,0.0,220.44582965302277,|,37.95541703469781,[0],37.95541703469781,37.955417034697845,41.96002671499967,"[0, 37.95541703469781, 0]",0.0,37.95541703469781,37.95541703469781,0.9187591185587837,12.044582965302148,120.44582965302148,0,379.5541703469781,499.99999999999955,|,37.95541703469782,[0],37.955417034697824,37.95541703469785,41.960026714999664,"[0, 37.955417034697824, 0]",0.0,37.95541703469782,37.95541703469782,0.9839690912724648,22.04458296530214,220.4458296530214,0,379.55417034697814,599.9999999999995
671,|,31.87826290853492,[0],31.87826290853493,31.878262908534914,31.878262908534843,31.878262908534836,37.95541703469781,37.95541703469782,"[0, 31.87826290853493, 0]","[0, 31.878262908534914, 0]",0.0,0.0,31.87826290853492,31.87826290853492,0.9510751027283227,28.121737091465164,281.2173709146516,0,0.0,281.2173709146516,|,31.87826290853493,[0],31.878262908534936,31.87826290853497,37.95541703469781,"[0, 31.878262908534936, 0]",0.0,31.87826290853493,31.87826290853493,0.9188365259499411,18.12173709146503,181.2173709146503,0,318.7826290853493,499.9999999999996,|,31.878262908534914,[0],31.87826290853492,31.878262908534943,37.955417034697824,"[0, 31.87826290853492, 0]",0.0,31.878262908534914,31.878262908534914,0.9839843657352779,28.12173709146505,281.2173709146505,0,318.78262908534913,599.9999999999995
672,|,36.5143678302514,[0],36.514367830251395,36.5143678302514,36.51436783025131,36.514367830251324,31.87826290853493,31.878262908534914,"[0, 36.514367830251395, 0]","[0, 36.5143678302514, 0]",1.4210854715202004e-14,0.0,36.5143678302514,36.5143678302514,0.9511284402879884,23.485632169748676,234.8563216974869,0,0.0,234.8563216974869,|,36.514367830251395,[0],36.514367830251395,36.51436783025143,31.878262908534936,"[0, 36.514367830251395, 0]",0.0,36.514367830251395,36.514367830251395,0.9189250097665912,13.48563216974857,134.8563216974857,0,365.14367830251393,499.99999999999966,|,36.5143678302514,[0],36.51436783025141,36.51436783025143,31.87826290853492,"[0, 36.51436783025141, 0]",0.0,36.5143678302514,36.5143678302514,0.9840018258608134,23.48563216974857,234.8563216974857,0,365.143678302514,599.9999999999997
673,|,45.731296498407836,[0],45.731296498407836,45.731296498407836,45.73129649840775,45.73129649840776,36.514367830251395,36.5143678302514,"[0, 45.731296498407836, 0]","[0, 45.731296498407836, 0]",7.105427357601002e-15,0.0,45.731296498407836,45.731296498407836,0.9511950774625971,14.268703501592242,142.6870350159225,0,0.0,142.6870350159225,|,45.731296498407836,[0],45.731296498407836,45.73129649840788,36.514367830251395,"[0, 45.731296498407836, 0]",0.0,45.731296498407836,45.731296498407836,0.9190355568478061,4.268703501592128,42.68703501592128,0,457.31296498407835,499.99999999999966,|,45.731296498407836,[0],45.731296498407836,45.731296498407865,36.51436783025141,"[0, 45.731296498407836, 0]",0.0,45.731296498407836,45.731296498407836,0.9840236396340962,14.268703501592142,142.68703501592142,0,457.31296498407835,599.9999999999998
